date,store_id,zone,labor_hours,wage_cost,total_revenue,total_cost,profit,rev_per_hour,profit_per_hour,labor_cost_pct,staffing_action
2024-06-26,S5,Checkout,8,152,28665.93,20917.51,7748.420000000002,3583.24125,968.5525000000002,0.530246184233339,Optimal
2024-06-26,S5,Floor,32,768,28665.93,20917.51,7748.420000000002,895.8103125,242.13812500000006,2.679138615073713,Optimal
2024-06-26,S5,Warehouse,12,276,28665.93,20917.51,7748.420000000002,2388.8275,645.7016666666668,0.9628154397921156,Optimal
2024-06-27,S1,Checkout,27,594,26002.17,18755.54,7246.629999999997,963.0433333333333,268.3937037037036,2.2844247230135024,Optimal
2024-06-27,S1,Floor,24,480,26002.17,18755.54,7246.629999999997,1083.42375,301.9429166666666,1.845999776172527,Optimal
2024-06-27,S1,Warehouse,10,230,26002.17,18755.54,7246.629999999997,2600.2169999999996,724.6629999999998,0.8845415594160028,Optimal
2024-06-27,S2,Checkout,12,240,17020.34,11810.71,5209.630000000001,1418.3616666666667,434.13583333333344,1.4100775895193631,Optimal
2024-06-27,S2,Floor,33,759,17020.34,11810.71,5209.630000000001,515.7678787878788,157.8675757575758,4.459370376854986,Optimal
2024-06-27,S2,Warehouse,38,722,17020.34,11810.71,5209.630000000001,447.9036842105263,137.0955263157895,4.241983415137418,Optimal
2024-06-27,S3,Checkout,12,180,31559.95,22471.3,9088.650000000001,2629.9958333333334,757.3875000000002,0.570343108908601,Optimal
2024-06-27,S3,Floor,39,585,31559.95,22471.3,9088.650000000001,809.2294871794873,233.04230769230773,1.853615103952953,Optimal
2024-06-27,S3,Warehouse,38,912,31559.95,22471.3,9088.650000000001,830.525,239.17500000000004,2.8897384184702446,Optimal
2024-06-27,S4,Checkout,28,504,20900.02,14148.06,6751.960000000001,746.4292857142857,241.1414285714286,2.4114809459512476,Optimal
2024-06-27,S4,Floor,25,600,20900.02,14148.06,6751.960000000001,836.0008,270.07840000000004,2.8708106499419617,Optimal
2024-06-27,S4,Warehouse,22,462,20900.02,14148.06,6751.960000000001,950.0009090909091,306.90727272727275,2.2105242004553105,Optimal
2024-06-27,S5,Checkout,39,741,36365.159999999996,26693.94,9671.219999999998,932.4399999999999,247.97999999999993,2.0376646218523446,Optimal
2024-06-27,S5,Floor,27,405,36365.159999999996,26693.94,9671.219999999998,1346.8577777777775,358.1933333333332,1.1137033358302288,Optimal
2024-06-27,S5,Warehouse,14,308,36365.159999999996,26693.94,9671.219999999998,2597.5114285714285,690.8014285714283,0.8469645121869395,Optimal
2024-06-28,S1,Checkout,34,510,27172.56,19730.45,7442.110000000001,799.1929411764706,218.88558823529414,1.8768934542788753,Optimal
2024-06-28,S1,Floor,10,200,27172.56,19730.45,7442.110000000001,2717.2560000000003,744.211,0.736036648736814,Optimal
2024-06-28,S1,Warehouse,20,420,27172.56,19730.45,7442.110000000001,1358.6280000000002,372.1055,1.5456769623473092,Optimal
2024-06-28,S2,Checkout,16,288,15554.63,11136.64,4417.99,972.164375,276.124375,1.8515387379834813,Optimal
2024-06-28,S2,Floor,19,437,15554.63,11136.64,4417.99,818.6647368421052,232.5257894736842,2.80945287673188,Optimal
2024-06-28,S2,Warehouse,20,340,15554.63,11136.64,4417.99,777.7315,220.8995,2.1858443434527213,Optimal
2024-06-28,S3,Checkout,31,589,24225.77,16602.95,7622.82,781.4764516129032,245.8974193548387,2.4312952694589276,Optimal
2024-06-28,S3,Floor,12,264,24225.77,16602.95,7622.82,2018.8141666666668,635.235,1.0897486436963613,Optimal
2024-06-28,S3,Warehouse,39,663,24225.77,16602.95,7622.82,621.1735897435898,195.45692307692306,2.7367551165556345,Optimal
2024-06-28,S4,Checkout,37,777,27402.809999999998,19629.77,7773.039999999997,740.6164864864865,210.0821621621621,2.8354756318786287,Optimal
2024-06-28,S4,Floor,29,667,27402.809999999998,19629.77,7773.039999999997,944.9244827586206,268.0358620689654,2.4340569452548846,Optimal
2024-06-28,S4,Warehouse,29,464,27402.809999999998,19629.77,7773.039999999997,944.9244827586206,268.0358620689654,1.6932570053947025,Optimal
2024-06-28,S5,Checkout,23,483,21534.02,15423.99,6110.030000000001,936.2617391304348,265.6534782608696,2.2429625309161967,Optimal
2024-06-28,S5,Floor,23,414,21534.02,15423.99,6110.030000000001,936.2617391304348,265.6534782608696,1.922539312213883,Optimal
2024-06-28,S5,Warehouse,27,621,21534.02,15423.99,6110.030000000001,797.5562962962963,226.29740740740743,2.8838089683208246,Optimal
2024-06-29,S1,Checkout,36,756,21297.89,15258.8,6039.09,591.6080555555556,167.7525,3.5496474063862666,Optimal
2024-06-29,S1,Floor,26,390,21297.89,15258.8,6039.09,819.1496153846153,232.27269230769232,1.8311673128183121,Optimal
2024-06-29,S1,Warehouse,24,384,21297.89,15258.8,6039.09,887.4120833333333,251.62875,1.802995508005723,Optimal
2024-06-29,S2,Checkout,23,506,26281.03,19269.27,7011.759999999998,1142.6534782608694,304.8591304347825,1.9253431086985555,Optimal
2024-06-29,S2,Floor,21,504,26281.03,19269.27,7011.759999999998,1251.477619047619,333.89333333333326,1.9177330568855178,Optimal
2024-06-29,S2,Warehouse,28,476,26281.03,19269.27,7011.759999999998,938.6082142857142,250.41999999999993,1.811192331502989,Optimal
2024-06-29,S3,Checkout,21,504,20388.87,14451.06,5937.8099999999995,970.8985714285714,282.7528571428571,2.4719368949824094,Optimal
2024-06-29,S3,Floor,35,595,20388.87,14451.06,5937.8099999999995,582.5391428571428,169.65171428571426,2.9182588343542335,Optimal
2024-06-29,S3,Warehouse,32,544,20388.87,14451.06,5937.8099999999995,637.1521875,185.55656249999998,2.6681223628381567,Optimal
2024-06-29,S4,Checkout,29,696,21591.38,15248.19,6343.1900000000005,744.5303448275862,218.73068965517243,3.223508640948378,Optimal
2024-06-29,S4,Floor,19,418,21591.38,15248.19,6343.1900000000005,1136.3884210526317,333.8521052631579,1.935957775741986,Optimal
2024-06-29,S4,Warehouse,17,255,21591.38,15248.19,6343.1900000000005,1270.0811764705884,373.1288235294118,1.1810268727612592,Optimal
2024-06-29,S5,Checkout,32,544,33307.42,24522.91,8784.509999999998,1040.856875,274.51593749999995,1.633269703867787,Optimal
2024-06-29,S5,Floor,19,437,33307.42,24522.91,8784.509999999998,1753.0221052631578,462.3426315789473,1.3120199643202626,Optimal
2024-06-29,S5,Warehouse,15,225,33307.42,24522.91,8784.509999999998,2220.4946666666665,585.6339999999999,0.6755251532541399,Optimal
2024-06-30,S1,Checkout,36,828,17937.69,12388.84,5548.8499999999985,498.26916666666665,154.1347222222222,4.615978980571078,Optimal
2024-06-30,S1,Floor,19,285,17937.69,12388.84,5548.8499999999985,944.088947368421,292.0447368421052,1.588833344761784,Optimal
2024-06-30,S1,Warehouse,30,570,17937.69,12388.84,5548.8499999999985,597.923,184.96166666666662,3.177666689523568,Optimal
2024-06-30,S2,Checkout,37,592,33851.06,24550.97,9300.089999999997,914.8935135135134,251.35378378378368,1.7488374071594803,Optimal
2024-06-30,S2,Floor,35,595,33851.06,24550.97,9300.089999999997,967.1731428571428,265.71685714285707,1.7576997588849508,Optimal
2024-06-30,S2,Warehouse,16,352,33851.06,24550.97,9300.089999999997,2115.69125,581.2556249999998,1.0398492691218533,Optimal
2024-06-30,S3,Checkout,30,600,22474.11,16148.08,6326.030000000001,749.1370000000001,210.86766666666668,2.669738645935256,Optimal
2024-06-30,S3,Floor,20,420,22474.11,16148.08,6326.030000000001,1123.7055,316.30150000000003,1.8688170521546792,Optimal
2024-06-30,S3,Warehouse,38,760,22474.11,16148.08,6326.030000000001,591.4239473684211,166.47447368421055,3.381668951517991,Optimal
2024-06-30,S4,Checkout,36,756,27083.66,19498.23,7585.43,752.3238888888889,210.7063888888889,2.7913509473978038,Optimal
2024-06-30,S4,Floor,19,285,27083.66,19498.23,7585.43,1425.4557894736843,399.23315789473685,1.052295000011077,Optimal
2024-06-30,S4,Warehouse,39,897,27083.66,19498.23,7585.43,694.4528205128205,194.49820512820514,3.311960052666442,Optimal
2024-06-30,S5,Checkout,11,209,18614.739999999998,13679.51,4935.229999999998,1692.2490909090907,448.6572727272725,1.1227661519849326,Optimal
2024-06-30,S5,Floor,35,770,18614.739999999998,13679.51,4935.229999999998,531.8497142857142,141.00657142857136,4.136506875733962,Optimal
2024-06-30,S5,Warehouse,18,306,18614.739999999998,13679.51,4935.229999999998,1034.152222222222,274.1794444444443,1.6438585765903797,Optimal
2024-07-01,S1,Checkout,20,380,24096.38,17264.94,6831.440000000002,1204.819,341.5720000000001,1.5770003627100835,Optimal
2024-07-01,S1,Floor,10,190,24096.38,17264.94,6831.440000000002,2409.638,683.1440000000002,0.7885001813550417,Optimal
2024-07-01,S1,Warehouse,19,380,24096.38,17264.94,6831.440000000002,1268.2305263157896,359.5494736842106,1.5770003627100835,Optimal
2024-07-01,S2,Checkout,36,612,27100.75,19453.239999999998,7647.510000000002,752.7986111111111,212.4308333333334,2.258240085606487,Optimal
2024-07-01,S2,Floor,37,592,27100.75,19453.239999999998,7647.510000000002,732.4527027027027,206.68945945945953,2.1844413899984314,Optimal
2024-07-01,S2,Warehouse,27,648,27100.75,19453.239999999998,7647.510000000002,1003.7314814814815,283.2411111111112,2.391077737700986,Optimal
2024-07-01,S3,Checkout,20,400,25542.94,17540.63,8002.309999999998,1277.147,400.1154999999999,1.5659904458922898,Optimal
2024-07-01,S3,Floor,36,648,25542.94,17540.63,8002.309999999998,709.526111111111,222.28638888888884,2.5369045223455093,Optimal
2024-07-01,S3,Warehouse,16,320,25542.94,17540.63,8002.309999999998,1596.43375,500.14437499999985,1.2527923567138317,Optimal
2024-07-01,S4,Checkout,24,408,24149.57,17491.53,6658.040000000001,1006.2320833333333,277.41833333333335,1.6894710754684246,Optimal
2024-07-01,S4,Floor,31,465,24149.57,17491.53,6658.040000000001,779.0183870967742,214.77548387096778,1.9255001227765134,Optimal
2024-07-01,S4,Warehouse,8,136,24149.57,17491.53,6658.040000000001,3018.69625,832.2550000000001,0.5631570251561415,Optimal
2024-07-01,S5,Checkout,34,782,27094.44,18969.99,8124.449999999997,796.895294117647,238.9544117647058,2.886201006553374,Optimal
2024-07-01,S5,Floor,37,629,27094.44,18969.99,8124.449999999997,732.2821621621621,219.57972972972965,2.3215095052711923,Optimal
2024-07-01,S5,Warehouse,12,204,27094.44,18969.99,8124.449999999997,2257.87,677.0374999999998,0.7529220017095759,Optimal
2024-07-02,S1,Checkout,39,936,27310.510000000002,19176.32,8134.190000000002,700.2694871794872,208.56897435897443,3.4272519993218724,Optimal
2024-07-02,S1,Floor,11,209,27310.510000000002,19176.32,8134.190000000002,2482.7736363636363,739.4718181818184,0.76527314942123,Optimal
2024-07-02,S1,Warehouse,15,285,27310.510000000002,19176.32,8134.190000000002,1820.7006666666668,542.2793333333335,1.0435542946653138,Optimal
2024-07-02,S2,Checkout,10,210,24702.24,17002.89,7699.350000000002,2470.224,769.9350000000002,0.8501253327633445,Optimal
2024-07-02,S2,Floor,26,520,24702.24,17002.89,7699.350000000002,950.0861538461539,296.1288461538462,2.105072252556853,Optimal
2024-07-02,S2,Warehouse,35,805,24702.24,17002.89,7699.350000000002,705.7782857142857,219.98142857142864,3.2588137755928206,Optimal
2024-07-02,S3,Checkout,21,336,21569.190000000002,15784.28,5784.910000000002,1027.1042857142859,275.47190476190485,1.5577775521472987,Optimal
2024-07-02,S3,Floor,20,440,21569.190000000002,15784.28,5784.910000000002,1078.4595000000002,289.2455000000001,2.0399467944786056,Optimal
2024-07-02,S3,Warehouse,23,506,21569.190000000002,15784.28,5784.910000000002,937.7908695652175,251.5178260869566,2.3459388136503967,Optimal
2024-07-02,S4,Checkout,24,576,28675.65,20346.76,8328.890000000003,1194.8187500000001,347.03708333333344,2.008672863561942,Optimal
2024-07-02,S4,Floor,19,304,28675.65,20346.76,8328.890000000003,1509.2447368421053,438.3626315789475,1.0601329002132471,Optimal
2024-07-02,S4,Warehouse,8,136,28675.65,20346.76,8328.890000000003,3584.45625,1041.1112500000004,0.47426998167434736,Optimal
2024-07-02,S5,Checkout,22,374,25957.33,18664.19,7293.140000000003,1179.8786363636364,331.5063636363638,1.4408261558488489,Optimal
2024-07-02,S5,Floor,28,588,25957.33,18664.19,7293.140000000003,927.0475,260.46928571428583,2.265256095291773,Optimal
2024-07-02,S5,Warehouse,14,210,25957.33,18664.19,7293.140000000003,1854.095,520.9385714285717,0.8090200340327761,Optimal
2024-07-03,S1,Checkout,12,192,16440.05,11972.66,4467.389999999999,1370.0041666666666,372.28249999999997,1.167879659733395,Optimal
2024-07-03,S1,Floor,37,629,16440.05,11972.66,4467.389999999999,444.32567567567565,120.74027027027026,3.826022426939091,Optimal
2024-07-03,S1,Warehouse,29,696,16440.05,11972.66,4467.389999999999,566.8982758620689,154.04793103448273,4.233563766533557,Optimal
2024-07-03,S2,Checkout,24,480,23676.73,16893.06,6783.669999999998,986.5304166666666,282.6529166666666,2.027306980313582,Optimal
2024-07-03,S2,Floor,21,315,23676.73,16893.06,6783.669999999998,1127.4633333333334,323.0319047619047,1.3304202058307883,Optimal
2024-07-03,S2,Warehouse,20,480,23676.73,16893.06,6783.669999999998,1183.8365,339.1834999999999,2.027306980313582,Optimal
2024-07-03,S3,Checkout,19,456,31557.38,23548.670000000002,8008.709999999999,1660.9147368421054,421.5110526315789,1.4449868778713568,Optimal
2024-07-03,S3,Floor,39,936,31557.38,23548.670000000002,8008.709999999999,809.1635897435898,205.35153846153844,2.966025696683311,Optimal
2024-07-03,S3,Warehouse,8,152,31557.38,23548.670000000002,8008.709999999999,3944.6725,1001.0887499999999,0.48166229262378557,Optimal
2024-07-03,S4,Checkout,33,792,27659.14,20058.58,7600.559999999998,838.1557575757575,230.31999999999994,2.863429593255611,Optimal
2024-07-03,S4,Floor,8,168,27659.14,20058.58,7600.559999999998,3457.3925,950.0699999999997,0.6073941561451296,Optimal
2024-07-03,S4,Warehouse,26,416,27659.14,20058.58,7600.559999999998,1063.813076923077,292.32923076923066,1.504023624740321,Optimal
2024-07-03,S5,Checkout,38,874,25930.379999999997,17996.47,7933.909999999996,682.3784210526316,208.7871052631578,3.370563794283,Optimal
2024-07-03,S5,Floor,10,180,25930.379999999997,17996.47,7933.909999999996,2593.0379999999996,793.3909999999996,0.6941664564884896,Optimal
2024-07-03,S5,Warehouse,39,741,25930.379999999997,17996.47,7933.909999999996,664.8815384615384,203.43358974358964,2.8576519125442825,Optimal
2024-07-04,S1,Checkout,38,760,24958.97,17814.03,7144.940000000002,656.815,188.0247368421053,3.0449974498146357,Optimal
2024-07-04,S1,Floor,34,714,24958.97,17814.03,7144.940000000002,734.0873529411765,210.14529411764713,2.860694972589013,Optimal
2024-07-04,S1,Warehouse,16,288,24958.97,17814.03,7144.940000000002,1559.935625,446.55875000000015,1.1538937704560726,Optimal
2024-07-04,S2,Checkout,23,437,25277.69,18200.91,7076.779999999999,1099.03,307.6860869565217,1.7287972120870223,Optimal
2024-07-04,S2,Floor,12,204,25277.69,18200.91,7076.779999999999,2106.4741666666664,589.7316666666666,0.8070357694868479,Optimal
2024-07-04,S2,Warehouse,10,190,25277.69,18200.91,7076.779999999999,2527.769,707.6779999999999,0.7516509617769662,Optimal
2024-07-04,S3,Checkout,22,528,26565.56,18904.64,7660.920000000002,1207.5254545454545,348.22363636363644,1.9875357417649016,Optimal
2024-07-04,S3,Floor,13,208,26565.56,18904.64,7660.920000000002,2043.5046153846156,589.3015384615386,0.7829686255437491,Optimal
2024-07-04,S3,Warehouse,11,242,26565.56,18904.64,7660.920000000002,2415.050909090909,696.4472727272729,0.9109538816422464,Optimal
2024-07-04,S4,Checkout,36,576,21823.0,15296.03,6526.969999999999,606.1944444444445,181.3047222222222,2.639417128717408,Optimal
2024-07-04,S4,Floor,31,496,21823.0,15296.03,6526.969999999999,703.9677419354839,210.5474193548387,2.272831416395546,Optimal
2024-07-04,S4,Warehouse,8,160,21823.0,15296.03,6526.969999999999,2727.875,815.8712499999999,0.7331714246437245,Optimal
2024-07-04,S5,Checkout,20,320,30119.53,21661.22,8458.309999999998,1505.9765,422.9154999999999,1.0624335771507722,Optimal
2024-07-04,S5,Floor,14,224,30119.53,21661.22,8458.309999999998,2151.395,604.1649999999998,0.7437035040055406,Optimal
2024-07-04,S5,Warehouse,9,162,30119.53,21661.22,8458.309999999998,3346.6144444444444,939.812222222222,0.5378569984325785,Optimal
2024-07-05,S1,Checkout,32,768,28536.0,20521.87,8014.130000000001,891.75,250.44156250000003,2.6913372582001682,Optimal
2024-07-05,S1,Floor,33,528,28536.0,20521.87,8014.130000000001,864.7272727272727,242.85242424242426,1.8502943650126156,Optimal
2024-07-05,S1,Warehouse,26,624,28536.0,20521.87,8014.130000000001,1097.5384615384614,308.2357692307693,2.1867115222876365,Optimal
2024-07-05,S2,Checkout,33,561,27163.85,19523.19,7640.66,823.1469696969697,231.5351515151515,2.0652448014548748,Optimal
2024-07-05,S2,Floor,32,576,27163.85,19523.19,7640.66,848.8703125,238.770625,2.1204652506916366,Optimal
2024-07-05,S2,Warehouse,22,506,27163.85,19523.19,7640.66,1234.7204545454545,347.3027272727273,1.8627698209200831,Optimal
2024-07-05,S3,Checkout,16,336,30451.45,21677.52,8773.93,1903.215625,548.370625,1.1033957332081066,Optimal
2024-07-05,S3,Floor,32,672,30451.45,21677.52,8773.93,951.6078125,274.1853125,2.206791466416213,Optimal
2024-07-05,S3,Warehouse,28,588,30451.45,21677.52,8773.93,1087.5517857142856,313.3546428571429,1.9309425331141865,Optimal
2024-07-05,S4,Checkout,10,170,16228.81,11781.45,4447.359999999999,1622.8809999999999,444.7359999999999,1.0475198119886795,Optimal
2024-07-05,S4,Floor,28,588,16228.81,11781.45,4447.359999999999,579.6003571428571,158.83428571428567,3.6231861732314323,Optimal
2024-07-05,S4,Warehouse,20,380,16228.81,11781.45,4447.359999999999,811.4404999999999,222.36799999999994,2.341514873857048,Optimal
2024-07-05,S5,Checkout,20,400,20430.38,14314.01,6116.370000000001,1021.519,305.81850000000003,1.95786862505739,Optimal
2024-07-05,S5,Floor,18,324,20430.38,14314.01,6116.370000000001,1135.0211111111112,339.7983333333334,1.585873586296486,Optimal
2024-07-05,S5,Warehouse,27,432,20430.38,14314.01,6116.370000000001,756.6807407407408,226.53222222222226,2.114498115061981,Optimal
2024-07-06,S1,Checkout,29,667,27102.26,19718.69,7383.57,934.5606896551724,254.6058620689655,2.461049373742264,Optimal
2024-07-06,S1,Floor,34,782,27102.26,19718.69,7383.57,797.1252941176471,217.16382352941176,2.8853682312840334,Optimal
2024-07-06,S1,Warehouse,19,285,27102.26,19718.69,7383.57,1426.4347368421052,388.608947368421,1.0515728208643855,Optimal
2024-07-06,S2,Checkout,36,540,30358.51,21903.38,8455.129999999997,843.2919444444444,234.86472222222216,1.7787434231785422,Optimal
2024-07-06,S2,Floor,12,228,30358.51,21903.38,8455.129999999997,2529.875833333333,704.5941666666664,0.7510250008976067,Optimal
2024-07-06,S2,Warehouse,9,180,30358.51,21903.38,8455.129999999997,3373.1677777777777,939.4588888888886,0.5929144743928474,Optimal
2024-07-06,S3,Checkout,34,782,24246.69,17313.19,6933.5,713.1379411764706,203.9264705882353,3.22518248882631,Optimal
2024-07-06,S3,Floor,36,864,24246.69,17313.19,6933.5,673.5191666666666,192.59722222222223,3.5633729799820104,Optimal
2024-07-06,S3,Warehouse,34,612,24246.69,17313.19,6933.5,713.1379411764706,203.9264705882353,2.5240558608205905,Optimal
2024-07-06,S4,Checkout,14,224,21322.35,15878.970000000001,5443.379999999997,1523.0249999999999,388.81285714285696,1.050540864398155,Optimal
2024-07-06,S4,Floor,33,759,21322.35,15878.970000000001,5443.379999999997,646.1318181818182,164.95090909090902,3.5596451610633912,Optimal
2024-07-06,S4,Warehouse,33,660,21322.35,15878.970000000001,5443.379999999997,646.1318181818182,164.95090909090902,3.0953436183159924,Optimal
2024-07-06,S5,Checkout,18,288,18716.29,13705.480000000001,5010.8099999999995,1039.793888888889,278.37833333333333,1.5387664969927266,Optimal
2024-07-06,S5,Floor,16,272,18716.29,13705.480000000001,5010.8099999999995,1169.768125,313.17562499999997,1.4532794693820195,Optimal
2024-07-06,S5,Warehouse,30,540,18716.29,13705.480000000001,5010.8099999999995,623.8763333333334,167.027,2.885187181861362,Optimal
2024-07-07,S1,Checkout,26,442,29000.93,20931.84,8069.09,1115.4203846153846,310.3496153846154,1.5240890550751305,Optimal
2024-07-07,S1,Floor,27,432,29000.93,20931.84,8069.09,1074.1085185185186,298.8551851851852,1.4896074022453762,Optimal
2024-07-07,S1,Warehouse,26,494,29000.93,20931.84,8069.09,1115.4203846153846,310.3496153846154,1.7033936497898516,Optimal
2024-07-07,S2,Checkout,17,255,15120.800000000001,10655.93,4464.870000000001,889.4588235294118,262.6394117647059,1.6864187080048672,Optimal
2024-07-07,S2,Floor,38,836,15120.800000000001,10655.93,4464.870000000001,397.91578947368424,117.49657894736845,5.528807999576742,Optimal
2024-07-07,S2,Warehouse,32,512,15120.800000000001,10655.93,4464.870000000001,472.52500000000003,139.52718750000003,3.386064229405851,Optimal
2024-07-07,S3,Checkout,35,560,18336.11,12847.42,5488.6900000000005,523.8888571428572,156.8197142857143,3.054082899808084,Optimal
2024-07-07,S3,Floor,9,171,18336.11,12847.42,5488.6900000000005,2037.3455555555556,609.8544444444445,0.9325860283342541,Optimal
2024-07-07,S3,Warehouse,17,374,18336.11,12847.42,5488.6900000000005,1078.594705882353,322.86411764705883,2.0396910795146845,Optimal
2024-07-07,S4,Checkout,27,486,34765.94,25061.06,9704.880000000001,1287.6274074074074,359.44000000000005,1.3979199181727864,Optimal
2024-07-07,S4,Floor,26,494,34765.94,25061.06,9704.880000000001,1337.1515384615386,373.2646153846154,1.4209309456324206,Optimal
2024-07-07,S4,Warehouse,29,638,34765.94,25061.06,9704.880000000001,1198.8255172413794,334.65103448275863,1.8351294399058387,Optimal
2024-07-07,S5,Checkout,15,225,22459.3,16386.87,6072.43,1497.2866666666666,404.82866666666666,1.0018121668974544,Optimal
2024-07-07,S5,Floor,26,390,22459.3,16386.87,6072.43,863.8192307692308,233.555,1.7364744226222546,Optimal
2024-07-07,S5,Warehouse,35,840,22459.3,16386.87,6072.43,641.6942857142857,173.49800000000002,3.7400987564171637,Optimal
2024-07-08,S1,Checkout,18,432,35022.03,25106.51,9915.52,1945.6683333333333,550.8622222222223,1.2335093082839574,Optimal
2024-07-08,S1,Floor,17,374,35022.03,25106.51,9915.52,2060.119411764706,583.2658823529412,1.067899262264352,Optimal
2024-07-08,S1,Warehouse,29,580,35022.03,25106.51,9915.52,1207.6562068965518,341.9144827586207,1.6561004601960538,Optimal
2024-07-08,S2,Checkout,24,504,18001.85,13147.58,4854.269999999999,750.0770833333332,202.26124999999993,2.7997122517963433,Optimal
2024-07-08,S2,Floor,34,748,18001.85,13147.58,4854.269999999999,529.4661764705882,142.77264705882348,4.155128500681875,Optimal
2024-07-08,S2,Warehouse,14,210,18001.85,13147.58,4854.269999999999,1285.8464285714285,346.73357142857134,1.1665467715818099,Optimal
2024-07-08,S3,Checkout,26,598,33444.729999999996,24456.87,8987.859999999997,1286.335769230769,345.68692307692294,1.7880246005872975,Optimal
2024-07-08,S3,Floor,32,640,33444.729999999996,24456.87,8987.859999999997,1045.1478124999999,280.8706249999999,1.913604923705469,Optimal
2024-07-08,S3,Warehouse,23,483,33444.729999999996,24456.87,8987.859999999997,1454.1186956521738,390.7765217391303,1.4441737158589711,Optimal
2024-07-08,S4,Checkout,15,225,18910.69,13229.23,5681.459999999999,1260.7126666666666,378.76399999999995,1.189803227698196,Optimal
2024-07-08,S4,Floor,15,300,18910.69,13229.23,5681.459999999999,1260.7126666666666,378.76399999999995,1.586404303597595,Optimal
2024-07-08,S4,Warehouse,8,168,18910.69,13229.23,5681.459999999999,2363.83625,710.1824999999999,0.8883864100146531,Optimal
2024-07-08,S5,Checkout,18,396,27360.89,19543.85,7817.040000000001,1520.0494444444444,434.28000000000003,1.4473213407897185,Optimal
2024-07-08,S5,Floor,39,702,27360.89,19543.85,7817.040000000001,701.5612820512821,200.4369230769231,2.5657060132181373,Optimal
2024-07-08,S5,Warehouse,30,540,27360.89,19543.85,7817.040000000001,912.0296666666667,260.56800000000004,1.973620010167798,Optimal
2024-07-09,S1,Checkout,33,627,29862.329999999998,21290.09,8572.239999999998,904.9190909090909,259.7648484848484,2.0996352260523543,Optimal
2024-07-09,S1,Floor,8,192,29862.329999999998,21290.09,8572.239999999998,3732.7912499999998,1071.5299999999997,0.6429504998437832,Optimal
2024-07-09,S1,Warehouse,24,384,29862.329999999998,21290.09,8572.239999999998,1244.2637499999998,357.17666666666656,1.2859009996875663,Optimal
2024-07-09,S2,Checkout,38,684,21108.54,14965.4,6143.140000000001,555.4878947368421,161.66157894736844,3.2403946459584603,Optimal
2024-07-09,S2,Floor,22,418,21108.54,14965.4,6143.140000000001,959.4790909090909,279.23363636363644,1.9802411725301703,Optimal
2024-07-09,S2,Warehouse,18,378,21108.54,14965.4,6143.140000000001,1172.6966666666667,341.2855555555556,1.7907444096086227,Optimal
2024-07-09,S3,Checkout,28,644,20401.76,14184.109999999999,6217.65,728.6342857142856,222.05892857142857,3.156590411807609,Optimal
2024-07-09,S3,Floor,25,475,20401.76,14184.109999999999,6217.65,816.0704,248.706,2.3282305056034382,Optimal
2024-07-09,S3,Warehouse,30,720,20401.76,14184.109999999999,6217.65,680.0586666666666,207.255,3.529107292704159,Optimal
2024-07-09,S4,Checkout,27,513,15687.24,10908.61,4778.629999999999,581.0088888888889,176.98629629629627,3.2701737208074846,Optimal
2024-07-09,S4,Floor,36,648,15687.24,10908.61,4778.629999999999,435.75666666666666,132.7397222222222,4.130745752598928,Optimal
2024-07-09,S4,Warehouse,36,576,15687.24,10908.61,4778.629999999999,435.75666666666666,132.7397222222222,3.6717740023101584,Optimal
2024-07-09,S5,Checkout,25,425,22578.63,16404.27,6174.360000000001,903.1452,246.97440000000003,1.8823108399402444,Optimal
2024-07-09,S5,Floor,24,552,22578.63,16404.27,6174.360000000001,940.77625,257.26500000000004,2.4447896085812113,Optimal
2024-07-09,S5,Warehouse,11,209,22578.63,16404.27,6174.360000000001,2052.6027272727274,561.3054545454546,0.925654036582379,Optimal
2024-07-10,S1,Checkout,37,777,23051.8,17155.68,5896.119999999999,623.0216216216216,159.35459459459457,3.370669535567721,Optimal
2024-07-10,S1,Floor,32,512,23051.8,17155.68,5896.119999999999,720.36875,184.25374999999997,2.2210846875298245,Optimal
2024-07-10,S1,Warehouse,21,357,23051.8,17155.68,5896.119999999999,1097.7047619047619,280.767619047619,1.5486860028284126,Optimal
2024-07-10,S2,Checkout,31,682,24288.72,17013.36,7275.360000000001,783.5070967741935,234.68903225806454,2.8078877767128114,Optimal
2024-07-10,S2,Floor,30,480,24288.72,17013.36,7275.360000000001,809.624,242.51200000000003,1.976226001205498,Optimal
2024-07-10,S2,Warehouse,11,209,24288.72,17013.36,7275.360000000001,2208.0654545454545,661.3963636363637,0.8604817380248939,Optimal
2024-07-10,S3,Checkout,17,340,18953.66,13610.15,5343.51,1114.9211764705883,314.3241176470588,1.7938487869888984,Optimal
2024-07-10,S3,Floor,32,768,18953.66,13610.15,5343.51,592.301875,166.9846875,4.051987848257276,Optimal
2024-07-10,S3,Warehouse,23,345,18953.66,13610.15,5343.51,824.0721739130435,232.32652173913044,1.820228916209323,Optimal
2024-07-10,S4,Checkout,24,552,32891.97,23010.36,9881.61,1370.49875,411.73375000000004,1.678221158538087,Optimal
2024-07-10,S4,Floor,18,432,32891.97,23010.36,9881.61,1827.3316666666667,548.9783333333334,1.3133904718993723,Optimal
2024-07-10,S4,Warehouse,11,176,32891.97,23010.36,9881.61,2990.179090909091,898.3281818181819,0.5350850070701146,Optimal
