TransactionID,Date,LaborHours,InventoryCost,FootTraffic,CustomerID,SalesAmount
895,2026-02-07 06:00:00,1,429,175,895,1195.3176127591735
896,2026-02-07 07:00:00,6,247,187,896,1373.8006685195726
897,2026-02-07 08:00:00,1,344,72,897,559.3922956495564
898,2026-02-07 09:00:00,2,489,125,898,981.9743713370164
899,2026-02-07 10:00:00,7,368,71,899,571.4148659842725
900,2026-02-07 11:00:00,1,351,16,900,256.7921858865188
901,2026-02-07 12:00:00,3,393,164,901,1141.4771853061334
902,2026-02-07 13:00:00,5,60,101,902,640.5495822171819
903,2026-02-07 14:00:00,2,111,23,903,213.9163532768436
904,2026-02-07 15:00:00,7,382,95,904,780.5113338604705
905,2026-02-07 16:00:00,1,275,142,905,966.9015974534443
906,2026-02-07 17:00:00,6,202,192,906,1332.9322937265322
907,2026-02-07 18:00:00,3,248,139,907,908.7254964971521
908,2026-02-07 19:00:00,3,101,71,908,531.7475694736547
909,2026-02-07 20:00:00,1,309,158,909,1055.8943845266215
910,2026-02-07 21:00:00,5,108,88,910,675.9852352407981
911,2026-02-07 22:00:00,1,121,158,911,993.145553130064
912,2026-02-07 23:00:00,2,197,147,912,956.9877332240574
913,2026-02-08 00:00:00,1,398,67,913,537.2116212206686
914,2026-02-08 01:00:00,3,112,129,914,855.6558211913956
915,2026-02-08 02:00:00,7,359,176,915,1248.8164559552479
916,2026-02-08 03:00:00,1,422,142,916,978.7108580713415
917,2026-02-08 04:00:00,5,292,74,917,569.7937339645863
918,2026-02-08 05:00:00,7,415,22,918,348.46064730629416
919,2026-02-08 06:00:00,6,379,190,919,1363.9893017999275
920,2026-02-08 07:00:00,4,156,91,920,648.6793747828157
921,2026-02-08 08:00:00,1,275,182,921,1219.7719588814198
922,2026-02-08 09:00:00,5,362,169,922,1192.0371159704077
923,2026-02-08 10:00:00,7,267,173,923,1180.1544600683005
924,2026-02-08 11:00:00,5,474,197,924,1417.1182466266976
925,2026-02-08 12:00:00,6,290,148,925,1044.791305768998
926,2026-02-08 13:00:00,3,308,158,926,1078.398981337094
927,2026-02-08 14:00:00,5,425,61,927,605.6271614245235
928,2026-02-08 15:00:00,7,311,192,928,1315.4738862083545
929,2026-02-08 16:00:00,5,54,126,929,852.1423136239316
930,2026-02-08 17:00:00,5,310,35,930,376.7844494989262
931,2026-02-08 18:00:00,5,103,43,931,384.92777146311306
932,2026-02-08 19:00:00,2,96,61,932,450.45460096446067
933,2026-02-08 20:00:00,2,264,121,933,843.1151701274669
934,2026-02-08 21:00:00,3,226,91,934,647.988760602588
935,2026-02-08 22:00:00,1,58,189,935,1180.6011751207789
936,2026-02-08 23:00:00,5,148,166,936,1155.469676914337
937,2026-02-09 00:00:00,6,69,175,937,1159.881301810809
938,2026-02-09 01:00:00,1,427,51,938,441.08231656730925
939,2026-02-09 02:00:00,6,290,30,939,368.6451077300397
940,2026-02-09 03:00:00,1,110,51,940,355.16181061108836
941,2026-02-09 04:00:00,3,428,150,941,1033.268717282466
942,2026-02-09 05:00:00,5,468,122,942,954.5799240119244
943,2026-02-09 06:00:00,5,227,114,943,786.6971277370872
944,2026-02-09 07:00:00,4,387,26,944,343.3344193922534
945,2026-02-09 08:00:00,6,111,129,945,873.385718267803
946,2026-02-09 09:00:00,1,194,146,946,950.3062441255904
947,2026-02-09 10:00:00,1,265,178,947,1174.217817185977
948,2026-02-09 11:00:00,2,52,138,948,947.2171003783071
949,2026-02-09 12:00:00,4,209,139,949,978.9824988536078
950,2026-02-09 13:00:00,7,276,69,950,642.74396429227
951,2026-02-09 14:00:00,7,318,57,951,598.5524345608177
952,2026-02-09 15:00:00,2,169,38,952,323.3776775099833
953,2026-02-09 16:00:00,2,430,106,953,803.570694008016
954,2026-02-09 17:00:00,2,138,19,954,153.39836673521353
955,2026-02-09 18:00:00,6,378,67,955,601.9011020279881
956,2026-02-09 19:00:00,6,117,197,956,1285.407368110924
957,2026-02-09 20:00:00,3,447,30,957,347.0682344962684
958,2026-02-09 21:00:00,3,406,37,958,444.9199012857741
959,2026-02-09 22:00:00,2,147,43,959,335.5386452759997
960,2026-02-09 23:00:00,4,316,17,960,230.52301266851674
961,2026-02-10 00:00:00,1,154,196,961,1278.4360036407393
962,2026-02-10 01:00:00,6,489,186,962,1381.3582642871236
963,2026-02-10 02:00:00,4,372,88,963,729.8296047780119
964,2026-02-10 03:00:00,5,172,154,964,990.416093906928
965,2026-02-10 04:00:00,6,78,197,965,1353.8601287316446
966,2026-02-10 05:00:00,6,186,96,966,705.0445577371834
967,2026-02-10 06:00:00,3,244,97,967,723.5386431837827
968,2026-02-10 07:00:00,1,458,182,968,1320.113993718511
969,2026-02-10 08:00:00,1,275,78,969,630.1599824457185
970,2026-02-10 09:00:00,7,381,169,970,1203.9731362358193
971,2026-02-10 10:00:00,7,219,181,971,1213.3644798899318
972,2026-02-10 11:00:00,7,58,96,972,741.3103979654378
973,2026-02-10 12:00:00,7,89,110,973,795.96167434782
974,2026-02-10 13:00:00,5,74,17,974,184.1735567609376
975,2026-02-10 14:00:00,5,310,86,975,702.6365564081714
976,2026-02-10 15:00:00,6,444,96,976,794.3136126762168
977,2026-02-10 16:00:00,2,492,52,977,510.63972411146233
978,2026-02-10 17:00:00,3,275,138,978,957.509454234562
979,2026-02-10 18:00:00,3,173,118,979,826.5716378498449
980,2026-02-10 19:00:00,7,87,188,980,1232.2640193259083
981,2026-02-10 20:00:00,6,377,161,981,1211.833860393979
982,2026-02-10 21:00:00,4,300,161,982,1136.928701121973
983,2026-02-10 22:00:00,2,438,26,983,336.78892108210715
984,2026-02-10 23:00:00,6,225,142,984,975.9699021896402
985,2026-02-11 00:00:00,2,139,157,985,1064.6889724993275
986,2026-02-11 01:00:00,2,451,30,986,344.8885170190119
987,2026-02-11 02:00:00,2,86,67,987,479.64146587289525
988,2026-02-11 03:00:00,6,365,168,988,1197.8152660876017
989,2026-02-11 04:00:00,7,225,119,989,894.3266719404629
990,2026-02-11 05:00:00,3,333,148,990,1041.813820563582
991,2026-02-11 06:00:00,3,130,189,991,1133.4020720398973
992,2026-02-11 07:00:00,7,163,152,992,1083.373443739645
993,2026-02-11 08:00:00,2,89,144,993,979.6602438516626
994,2026-02-11 09:00:00,4,350,37,994,403.1934077697587
995,2026-02-11 10:00:00,1,273,60,995,428.16875253330784
996,2026-02-11 11:00:00,6,367,195,996,1389.5988469846166
997,2026-02-11 12:00:00,1,398,14,997,250.18441590520015
998,2026-02-11 13:00:00,7,164,14,998,253.5739954857116
999,2026-02-11 14:00:00,4,235,103,999,746.2761868070987
1000,2026-02-11 15:00:00,6,372,105,1000,824.3355232252821
