Date,Store_ID,Zone,Total_Visitors,Avg_Dwell_Time_Min,Zone_Area_SqFt
2025-11-18,Store_03,Grocery,394,29,956
2025-11-18,Store_03,Home,396,21,1823
2025-11-18,Store_03,Beauty,473,25,1917
2025-11-19,Store_01,Electronics,154,35,1802
2025-11-19,Store_01,Clothing,457,46,1457
2025-11-19,Store_01,Grocery,161,27,1648
2025-11-19,Store_01,Home,269,39,829
2025-11-19,Store_01,Beauty,310,17,598
2025-11-19,Store_02,Electronics,405,40,834
2025-11-19,Store_02,Clothing,249,15,1701
2025-11-19,Store_02,Grocery,550,28,908
2025-11-19,Store_02,Home,490,23,1064
2025-11-19,Store_02,Beauty,337,7,1831
2025-11-19,Store_03,Electronics,329,15,1023
2025-11-19,Store_03,Clothing,504,45,771
2025-11-19,Store_03,Grocery,403,23,537
2025-11-19,Store_03,Home,330,12,1066
2025-11-19,Store_03,Beauty,505,31,1155
2025-11-20,Store_01,Electronics,407,46,959
2025-11-20,Store_01,Clothing,503,35,1225
2025-11-20,Store_01,Grocery,274,42,1644
2025-11-20,Store_01,Home,486,30,1454
2025-11-20,Store_01,Beauty,159,7,1341
2025-11-20,Store_02,Electronics,569,38,1346
2025-11-20,Store_02,Clothing,206,9,1337
2025-11-20,Store_02,Grocery,401,17,1376
2025-11-20,Store_02,Home,185,43,1809
2025-11-20,Store_02,Beauty,441,39,669
2025-11-20,Store_03,Electronics,177,40,1121
2025-11-20,Store_03,Clothing,355,7,1509
2025-11-20,Store_03,Grocery,549,49,1184
2025-11-20,Store_03,Home,525,15,1044
2025-11-20,Store_03,Beauty,337,31,1284
2025-11-21,Store_01,Electronics,600,20,1928
2025-11-21,Store_01,Clothing,517,14,1164
2025-11-21,Store_01,Grocery,215,46,1511
2025-11-21,Store_01,Home,576,31,1105
2025-11-21,Store_01,Beauty,364,40,888
2025-11-21,Store_02,Electronics,180,6,743
2025-11-21,Store_02,Clothing,534,29,1137
2025-11-21,Store_02,Grocery,329,29,1749
2025-11-21,Store_02,Home,176,31,1750
2025-11-21,Store_02,Beauty,316,18,546
2025-11-21,Store_03,Electronics,159,29,602
2025-11-21,Store_03,Clothing,354,12,1422
2025-11-21,Store_03,Grocery,558,46,805
2025-11-21,Store_03,Home,285,7,813
2025-11-21,Store_03,Beauty,574,20,1592
2025-11-22,Store_01,Electronics,598,23,1238
2025-11-22,Store_01,Clothing,200,13,1832
2025-11-22,Store_01,Grocery,548,29,859
2025-11-22,Store_01,Home,543,18,1703
2025-11-22,Store_01,Beauty,509,46,1316
2025-11-22,Store_02,Electronics,443,24,925
2025-11-22,Store_02,Clothing,534,46,1103
2025-11-22,Store_02,Grocery,452,46,561
2025-11-22,Store_02,Home,182,45,1888
2025-11-22,Store_02,Beauty,583,7,1975
2025-11-22,Store_03,Electronics,598,22,594
2025-11-22,Store_03,Clothing,190,17,1524
2025-11-22,Store_03,Grocery,570,50,1544
2025-11-22,Store_03,Home,196,38,1192
2025-11-22,Store_03,Beauty,399,14,846
2025-11-23,Store_01,Electronics,464,25,1276
2025-11-23,Store_01,Clothing,322,17,740
2025-11-23,Store_01,Grocery,449,6,1322
2025-11-23,Store_01,Home,245,30,1356
2025-11-23,Store_01,Beauty,488,23,1664
2025-11-23,Store_02,Electronics,593,43,1112
2025-11-23,Store_02,Clothing,224,33,1119
2025-11-23,Store_02,Grocery,591,33,921
2025-11-23,Store_02,Home,452,17,1918
2025-11-23,Store_02,Beauty,273,47,558
2025-11-23,Store_03,Electronics,380,20,1276
2025-11-23,Store_03,Clothing,300,6,951
2025-11-23,Store_03,Grocery,211,12,1253
2025-11-23,Store_03,Home,555,32,509
2025-11-23,Store_03,Beauty,491,10,652
2025-11-24,Store_01,Electronics,448,42,760
2025-11-24,Store_01,Clothing,204,16,1377
2025-11-24,Store_01,Grocery,160,48,1356
2025-11-24,Store_01,Home,264,15,1077
2025-11-24,Store_01,Beauty,154,32,944
2025-11-24,Store_02,Electronics,334,24,812
2025-11-24,Store_02,Clothing,492,35,918
2025-11-24,Store_02,Grocery,165,43,506
2025-11-24,Store_02,Home,402,47,1107
2025-11-24,Store_02,Beauty,249,8,1249
2025-11-24,Store_03,Electronics,487,19,517
2025-11-24,Store_03,Clothing,445,6,1494
2025-11-24,Store_03,Grocery,315,16,1817
2025-11-24,Store_03,Home,211,45,1076
2025-11-24,Store_03,Beauty,573,27,792
2025-11-25,Store_01,Electronics,332,24,1362
2025-11-25,Store_01,Clothing,344,31,1599
2025-11-25,Store_01,Grocery,288,50,1645
2025-11-25,Store_01,Home,556,34,1041
2025-11-25,Store_01,Beauty,203,42,1478
2025-11-25,Store_02,Electronics,343,8,959
2025-11-25,Store_02,Clothing,357,38,1271
2025-11-25,Store_02,Grocery,482,35,1726
2025-11-25,Store_02,Home,257,47,524
2025-11-25,Store_02,Beauty,298,5,1911
2025-11-25,Store_03,Electronics,383,15,1288
2025-11-25,Store_03,Clothing,469,7,1606
2025-11-25,Store_03,Grocery,351,48,1998
2025-11-25,Store_03,Home,336,11,864
2025-11-25,Store_03,Beauty,421,24,587
2025-11-26,Store_01,Electronics,522,26,1066
2025-11-26,Store_01,Clothing,240,23,1093
2025-11-26,Store_01,Grocery,539,19,1892
2025-11-26,Store_01,Home,323,40,1973
2025-11-26,Store_01,Beauty,409,40,1529
2025-11-26,Store_02,Electronics,483,7,1757
2025-11-26,Store_02,Clothing,500,25,1968
2025-11-26,Store_02,Grocery,186,33,1413
2025-11-26,Store_02,Home,443,37,1141
2025-11-26,Store_02,Beauty,203,47,954
2025-11-26,Store_03,Electronics,506,14,1752
2025-11-26,Store_03,Clothing,409,13,657
2025-11-26,Store_03,Grocery,306,5,1185
2025-11-26,Store_03,Home,516,43,1753
2025-11-26,Store_03,Beauty,522,33,1093
2025-11-27,Store_01,Electronics,265,5,1604
2025-11-27,Store_01,Clothing,404,15,1091
2025-11-27,Store_01,Grocery,494,42,733
2025-11-27,Store_01,Home,196,11,716
2025-11-27,Store_01,Beauty,215,10,1935
2025-11-27,Store_02,Electronics,260,14,849
2025-11-27,Store_02,Clothing,390,48,957
2025-11-27,Store_02,Grocery,324,19,1501
2025-11-27,Store_02,Home,336,10,1710
2025-11-27,Store_02,Beauty,292,14,1238
2025-11-27,Store_03,Electronics,518,9,1013
2025-11-27,Store_03,Clothing,492,13,1948
2025-11-27,Store_03,Grocery,545,26,1298
2025-11-27,Store_03,Home,444,27,871
2025-11-27,Store_03,Beauty,535,11,913
2025-11-28,Store_01,Electronics,548,23,783
2025-11-28,Store_01,Clothing,243,24,521
2025-11-28,Store_01,Grocery,416,22,626
2025-11-28,Store_01,Home,586,15,1052
2025-11-28,Store_01,Beauty,513,12,859
2025-11-28,Store_02,Electronics,161,37,1850
2025-11-28,Store_02,Clothing,563,6,1265
2025-11-28,Store_02,Grocery,319,22,1332
2025-11-28,Store_02,Home,556,50,534
2025-11-28,Store_02,Beauty,496,26,1081
2025-11-28,Store_03,Electronics,379,16,1805
2025-11-28,Store_03,Clothing,207,43,1214
2025-11-28,Store_03,Grocery,306,8,964
2025-11-28,Store_03,Home,443,42,1259
2025-11-28,Store_03,Beauty,498,50,1964
2025-11-29,Store_01,Electronics,500,38,913
2025-11-29,Store_01,Clothing,165,10,1232
2025-11-29,Store_01,Grocery,341,26,1865
2025-11-29,Store_01,Home,529,5,853
2025-11-29,Store_01,Beauty,175,38,1487
2025-11-29,Store_02,Electronics,590,9,1215
2025-11-29,Store_02,Clothing,175,49,1417
2025-11-29,Store_02,Grocery,269,17,1495
2025-11-29,Store_02,Home,505,8,1904
2025-11-29,Store_02,Beauty,390,29,1363
2025-11-29,Store_03,Electronics,550,8,755
2025-11-29,Store_03,Clothing,204,44,1551
2025-11-29,Store_03,Grocery,529,20,730
2025-11-29,Store_03,Home,355,9,1952
2025-11-29,Store_03,Beauty,266,6,1864
2025-11-30,Store_01,Electronics,438,24,1358
2025-11-30,Store_01,Clothing,542,43,1975
2025-11-30,Store_01,Grocery,165,12,1901
2025-11-30,Store_01,Home,262,43,1755
2025-11-30,Store_01,Beauty,435,17,1951
2025-11-30,Store_02,Electronics,520,32,1270
2025-11-30,Store_02,Clothing,220,10,1817
2025-11-30,Store_02,Grocery,443,29,1024
2025-11-30,Store_02,Home,339,7,1665
2025-11-30,Store_02,Beauty,323,45,1965
2025-11-30,Store_03,Electronics,373,26,676
2025-11-30,Store_03,Clothing,434,13,1385
2025-11-30,Store_03,Grocery,576,23,1996
2025-11-30,Store_03,Home,321,14,700
2025-11-30,Store_03,Beauty,579,7,818
2025-12-01,Store_01,Electronics,304,6,1592
2025-12-01,Store_01,Clothing,375,43,1738
2025-12-01,Store_01,Grocery,304,20,709
2025-12-01,Store_01,Home,496,12,1549
2025-12-01,Store_01,Beauty,438,45,699
2025-12-01,Store_02,Electronics,312,41,1313
2025-12-01,Store_02,Clothing,223,10,1092
2025-12-01,Store_02,Grocery,455,32,1787
2025-12-01,Store_02,Home,512,12,1536
2025-12-01,Store_02,Beauty,170,15,1063
2025-12-01,Store_03,Electronics,275,13,1477
2025-12-01,Store_03,Clothing,441,25,1640
2025-12-01,Store_03,Grocery,533,35,1664
2025-12-01,Store_03,Home,332,7,1380
2025-12-01,Store_03,Beauty,594,36,969
2025-12-02,Store_01,Electronics,482,46,1718
2025-12-02,Store_01,Clothing,315,38,811
2025-12-02,Store_01,Grocery,407,50,1119
2025-12-02,Store_01,Home,252,28,949
2025-12-02,Store_01,Beauty,576,34,1938
2025-12-02,Store_02,Electronics,596,26,1908
2025-12-02,Store_02,Clothing,314,49,558
2025-12-02,Store_02,Grocery,318,34,935
2025-12-02,Store_02,Home,341,11,785
2025-12-02,Store_02,Beauty,350,29,1872
2025-12-02,Store_03,Electronics,235,38,999
2025-12-02,Store_03,Clothing,574,23,1445
2025-12-02,Store_03,Grocery,280,24,1629
2025-12-02,Store_03,Home,479,10,1028
2025-12-02,Store_03,Beauty,190,32,1925
2025-12-03,Store_01,Electronics,366,15,903
2025-12-03,Store_01,Clothing,393,40,1132
2025-12-03,Store_01,Grocery,345,37,1230
2025-12-03,Store_01,Home,342,26,1912
2025-12-03,Store_01,Beauty,443,14,573
2025-12-03,Store_02,Electronics,258,37,896
2025-12-03,Store_02,Clothing,523,42,1630
2025-12-03,Store_02,Grocery,306,40,506
2025-12-03,Store_02,Home,380,37,511
2025-12-03,Store_02,Beauty,250,10,1561
2025-12-03,Store_03,Electronics,244,35,1735
2025-12-03,Store_03,Clothing,323,19,1955
2025-12-03,Store_03,Grocery,497,15,1924
2025-12-03,Store_03,Home,159,19,1405
2025-12-03,Store_03,Beauty,254,40,1596
2025-12-04,Store_01,Electronics,589,30,771
2025-12-04,Store_01,Clothing,581,36,642
2025-12-04,Store_01,Grocery,491,9,616
2025-12-04,Store_01,Home,304,42,1324
2025-12-04,Store_01,Beauty,399,26,1315
2025-12-04,Store_02,Electronics,225,7,1622
2025-12-04,Store_02,Clothing,230,14,1506
2025-12-04,Store_02,Grocery,424,36,654
2025-12-04,Store_02,Home,253,36,1314
2025-12-04,Store_02,Beauty,599,45,1370
2025-12-04,Store_03,Electronics,543,8,1362
2025-12-04,Store_03,Clothing,356,43,1551
2025-12-04,Store_03,Grocery,439,12,1847
2025-12-04,Store_03,Home,491,28,1286
2025-12-04,Store_03,Beauty,309,23,1817
2025-12-05,Store_01,Electronics,571,28,598
2025-12-05,Store_01,Clothing,528,18,1352
2025-12-05,Store_01,Grocery,400,40,1717
2025-12-05,Store_01,Home,338,12,991
2025-12-05,Store_01,Beauty,372,42,1336
2025-12-05,Store_02,Electronics,281,26,512
2025-12-05,Store_02,Clothing,495,7,1523
2025-12-05,Store_02,Grocery,290,5,1832
2025-12-05,Store_02,Home,491,23,1460
2025-12-05,Store_02,Beauty,377,25,1035
2025-12-05,Store_03,Electronics,573,38,1553
2025-12-05,Store_03,Clothing,515,31,605
2025-12-05,Store_03,Grocery,368,49,996
2025-12-05,Store_03,Home,433,21,1296
2025-12-05,Store_03,Beauty,225,17,706
2025-12-06,Store_01,Electronics,327,24,756
2025-12-06,Store_01,Clothing,224,47,937
2025-12-06,Store_01,Grocery,410,9,722
2025-12-06,Store_01,Home,381,26,1247
2025-12-06,Store_01,Beauty,206,7,1575
2025-12-06,Store_02,Electronics,259,44,1792
2025-12-06,Store_02,Clothing,375,27,1304
2025-12-06,Store_02,Grocery,514,41,566
2025-12-06,Store_02,Home,190,46,1226
2025-12-06,Store_02,Beauty,592,40,1220
2025-12-06,Store_03,Electronics,289,27,1746
2025-12-06,Store_03,Clothing,159,20,869
2025-12-06,Store_03,Grocery,258,18,1744
2025-12-06,Store_03,Home,204,46,1391
2025-12-06,Store_03,Beauty,150,49,1443
2025-12-07,Store_01,Electronics,361,47,1636
2025-12-07,Store_01,Clothing,392,40,1354
2025-12-07,Store_01,Grocery,474,5,1562
2025-12-07,Store_01,Home,264,49,1965
2025-12-07,Store_01,Beauty,594,42,578
2025-12-07,Store_02,Electronics,454,7,1688
2025-12-07,Store_02,Clothing,265,21,1199
2025-12-07,Store_02,Grocery,558,40,1860
2025-12-07,Store_02,Home,287,44,1395
2025-12-07,Store_02,Beauty,159,16,1100
2025-12-07,Store_03,Electronics,589,27,721
2025-12-07,Store_03,Clothing,591,7,897
2025-12-07,Store_03,Grocery,177,50,1544
2025-12-07,Store_03,Home,468,27,600
2025-12-07,Store_03,Beauty,505,29,1349
2025-12-08,Store_01,Electronics,500,48,1624
2025-12-08,Store_01,Clothing,598,43,1056
2025-12-08,Store_01,Grocery,164,42,1967
2025-12-08,Store_01,Home,328,45,714
2025-12-08,Store_01,Beauty,541,45,669
2025-12-08,Store_02,Electronics,151,21,1905
2025-12-08,Store_02,Clothing,395,26,793
2025-12-08,Store_02,Grocery,552,16,1148
2025-12-08,Store_02,Home,541,37,1982
2025-12-08,Store_02,Beauty,330,50,865
2025-12-08,Store_03,Electronics,383,46,1719
2025-12-08,Store_03,Clothing,399,11,1484
2025-12-08,Store_03,Grocery,261,21,1150
2025-12-08,Store_03,Home,438,25,1322
2025-12-08,Store_03,Beauty,179,28,1733
2025-12-09,Store_01,Electronics,192,42,1843
2025-12-09,Store_01,Clothing,502,20,1696
2025-12-09,Store_01,Grocery,552,11,908
2025-12-09,Store_01,Home,444,45,953
2025-12-09,Store_01,Beauty,564,15,1753
2025-12-09,Store_02,Electronics,161,14,1422
2025-12-09,Store_02,Clothing,221,29,1943
2025-12-09,Store_02,Grocery,538,21,790
2025-12-09,Store_02,Home,319,35,1387
2025-12-09,Store_02,Beauty,314,32,1601
2025-12-09,Store_03,Electronics,289,41,1328
2025-12-09,Store_03,Clothing,525,46,1636
2025-12-09,Store_03,Grocery,320,29,1973
2025-12-09,Store_03,Home,488,31,1292
2025-12-09,Store_03,Beauty,420,45,1220
2025-12-10,Store_01,Electronics,399,10,1264
2025-12-10,Store_01,Clothing,245,12,1693
2025-12-10,Store_01,Grocery,323,46,867
2025-12-10,Store_01,Home,411,8,1204
2025-12-10,Store_01,Beauty,249,18,1437
2025-12-10,Store_02,Electronics,166,49,1001
2025-12-10,Store_02,Clothing,232,10,846
2025-12-10,Store_02,Grocery,161,21,654
2025-12-10,Store_02,Home,320,13,1273
2025-12-10,Store_02,Beauty,464,35,500
2025-12-10,Store_03,Electronics,362,11,818
2025-12-10,Store_03,Clothing,178,6,1657
2025-12-10,Store_03,Grocery,520,39,1991
2025-12-10,Store_03,Home,473,15,528
2025-12-10,Store_03,Beauty,375,20,635
2025-12-11,Store_01,Electronics,209,12,624
2025-12-11,Store_01,Clothing,469,32,1784
2025-12-11,Store_01,Grocery,263,41,1066
2025-12-11,Store_01,Home,504,35,1716
2025-12-11,Store_01,Beauty,283,33,721
2025-12-11,Store_02,Electronics,377,48,534
2025-12-11,Store_02,Clothing,274,23,1927
2025-12-11,Store_02,Grocery,393,44,748
2025-12-11,Store_02,Home,150,36,1319
2025-12-11,Store_02,Beauty,563,21,1953
2025-12-11,Store_03,Electronics,523,36,782
2025-12-11,Store_03,Clothing,183,14,1677
2025-12-11,Store_03,Grocery,465,37,1136
2025-12-11,Store_03,Home,186,31,1798
2025-12-11,Store_03,Beauty,434,44,1488
2025-12-12,Store_01,Electronics,181,9,875
2025-12-12,Store_01,Clothing,178,39,575
2025-12-12,Store_01,Grocery,524,47,1507
2025-12-12,Store_01,Home,262,19,1916
2025-12-12,Store_01,Beauty,546,9,867
2025-12-12,Store_02,Electronics,506,46,1510
2025-12-12,Store_02,Clothing,429,8,1856
2025-12-12,Store_02,Grocery,266,26,643
2025-12-12,Store_02,Home,257,9,1567
2025-12-12,Store_02,Beauty,295,23,1171
2025-12-12,Store_03,Electronics,509,14,801
2025-12-12,Store_03,Clothing,332,15,1980
2025-12-12,Store_03,Grocery,566,30,1014
2025-12-12,Store_03,Home,444,50,1096
2025-12-12,Store_03,Beauty,538,18,1878
2025-12-13,Store_01,Electronics,515,37,615
2025-12-13,Store_01,Clothing,342,26,789
2025-12-13,Store_01,Grocery,354,26,1898
2025-12-13,Store_01,Home,163,45,1540
2025-12-13,Store_01,Beauty,378,9,708
2025-12-13,Store_02,Electronics,229,30,1918
2025-12-13,Store_02,Clothing,422,31,1507
2025-12-13,Store_02,Grocery,399,45,1350
2025-12-13,Store_02,Home,472,47,1418
2025-12-13,Store_02,Beauty,208,40,1769
2025-12-13,Store_03,Electronics,517,41,1612
2025-12-13,Store_03,Clothing,398,46,1665
2025-12-13,Store_03,Grocery,435,5,1190
2025-12-13,Store_03,Home,285,28,1934
2025-12-13,Store_03,Beauty,234,21,1743
2025-12-14,Store_01,Electronics,178,19,1823
2025-12-14,Store_01,Clothing,366,49,1084
2025-12-14,Store_01,Grocery,303,14,647
2025-12-14,Store_01,Home,560,24,804
2025-12-14,Store_01,Beauty,214,30,1651
2025-12-14,Store_02,Electronics,528,40,1149
2025-12-14,Store_02,Clothing,297,46,890
2025-12-14,Store_02,Grocery,354,23,1971
2025-12-14,Store_02,Home,409,30,632
2025-12-14,Store_02,Beauty,334,27,804
2025-12-14,Store_03,Electronics,489,9,1487
2025-12-14,Store_03,Clothing,594,50,1593
2025-12-14,Store_03,Grocery,321,16,507
2025-12-14,Store_03,Home,337,42,1222
2025-12-14,Store_03,Beauty,214,42,1890
2025-12-15,Store_01,Electronics,434,50,1903
2025-12-15,Store_01,Clothing,271,27,1376
2025-12-15,Store_01,Grocery,519,22,1333
2025-12-15,Store_01,Home,563,21,560
2025-12-15,Store_01,Beauty,184,8,1031
2025-12-15,Store_02,Electronics,247,45,1866
2025-12-15,Store_02,Clothing,264,15,1811
2025-12-15,Store_02,Grocery,473,7,1295
2025-12-15,Store_02,Home,287,17,602
2025-12-15,Store_02,Beauty,537,27,1504
2025-12-15,Store_03,Electronics,347,27,1868
2025-12-15,Store_03,Clothing,406,43,895
2025-12-15,Store_03,Grocery,228,6,974
2025-12-15,Store_03,Home,458,15,1212
2025-12-15,Store_03,Beauty,451,15,796
2025-12-16,Store_01,Electronics,579,23,1512
2025-12-16,Store_01,Clothing,464,34,665
2025-12-16,Store_01,Grocery,514,28,1697
2025-12-16,Store_01,Home,294,44,1394
2025-12-16,Store_01,Beauty,306,15,1026
2025-12-16,Store_02,Electronics,192,47,1726
2025-12-16,Store_02,Clothing,386,36,1756
2025-12-16,Store_02,Grocery,298,8,1005
2025-12-16,Store_02,Home,515,34,662
2025-12-16,Store_02,Beauty,505,12,1487
2025-12-16,Store_03,Electronics,516,32,1439
2025-12-16,Store_03,Clothing,303,8,1800
2025-12-16,Store_03,Grocery,470,14,1185
2025-12-16,Store_03,Home,355,31,1954
2025-12-16,Store_03,Beauty,559,36,1963
2025-12-17,Store_01,Electronics,176,32,1986
2025-12-17,Store_01,Clothing,345,22,1258
2025-12-17,Store_01,Grocery,251,21,1923
2025-12-17,Store_01,Home,270,24,1360
2025-12-17,Store_01,Beauty,552,27,959
2025-12-17,Store_02,Electronics,363,38,1486
2025-12-17,Store_02,Clothing,300,20,1232
2025-12-17,Store_02,Grocery,588,37,1621
2025-12-17,Store_02,Home,525,40,815
2025-12-17,Store_02,Beauty,194,11,970
2025-12-17,Store_03,Electronics,346,20,703
2025-12-17,Store_03,Clothing,196,24,859
2025-12-17,Store_03,Grocery,507,8,531
2025-12-17,Store_03,Home,265,7,1510
2025-12-17,Store_03,Beauty,158,35,1859
2025-12-18,Store_01,Electronics,341,35,858
2025-12-18,Store_01,Clothing,205,19,1738
2025-12-18,Store_01,Grocery,460,32,525
2025-12-18,Store_01,Home,203,31,1516
2025-12-18,Store_01,Beauty,412,37,1208
2025-12-18,Store_02,Electronics,209,32,1150
2025-12-18,Store_02,Clothing,547,28,1776
2025-12-18,Store_02,Grocery,202,26,1337
2025-12-18,Store_02,Home,377,43,1869
2025-12-18,Store_02,Beauty,344,5,1689
2025-12-18,Store_03,Electronics,583,50,1206
2025-12-18,Store_03,Clothing,480,29,1926
2025-12-18,Store_03,Grocery,266,48,959
2025-12-18,Store_03,Home,559,12,507
2025-12-18,Store_03,Beauty,421,5,1263
2025-12-19,Store_01,Electronics,515,29,1824
2025-12-19,Store_01,Clothing,520,10,1838
2025-12-19,Store_01,Grocery,589,44,1139
2025-12-19,Store_01,Home,354,48,1396
2025-12-19,Store_01,Beauty,201,13,957
2025-12-19,Store_02,Electronics,182,17,1895
2025-12-19,Store_02,Clothing,508,30,798
2025-12-19,Store_02,Grocery,295,19,584
2025-12-19,Store_02,Home,495,43,1155
2025-12-19,Store_02,Beauty,389,33,695
2025-12-19,Store_03,Electronics,562,40,1202
2025-12-19,Store_03,Clothing,228,7,1335
2025-12-19,Store_03,Grocery,153,18,1180
2025-12-19,Store_03,Home,291,22,1091
2025-12-19,Store_03,Beauty,309,26,513
2025-12-20,Store_01,Electronics,502,17,756
2025-12-20,Store_01,Clothing,319,31,1084
2025-12-20,Store_01,Grocery,436,7,1493
2025-12-20,Store_01,Home,366,35,606
2025-12-20,Store_01,Beauty,568,47,566
2025-12-20,Store_02,Electronics,246,20,1815
2025-12-20,Store_02,Clothing,500,25,827
2025-12-20,Store_02,Grocery,523,14,957
2025-12-20,Store_02,Home,204,33,1484
2025-12-20,Store_02,Beauty,180,8,1000
2025-12-20,Store_03,Electronics,461,7,708
2025-12-20,Store_03,Clothing,389,42,1494
2025-12-20,Store_03,Grocery,502,49,1715
2025-12-20,Store_03,Home,408,26,887
2025-12-20,Store_03,Beauty,286,31,930
2025-12-21,Store_01,Electronics,362,33,1529
2025-12-21,Store_01,Clothing,471,47,1131
2025-12-21,Store_01,Grocery,398,26,1784
2025-12-21,Store_01,Home,350,33,1542
2025-12-21,Store_01,Beauty,546,6,555
2025-12-21,Store_02,Electronics,471,22,1364
2025-12-21,Store_02,Clothing,381,20,1236
2025-12-21,Store_02,Grocery,169,40,606
2025-12-21,Store_02,Home,239,11,1592
2025-12-21,Store_02,Beauty,341,36,585
2025-12-21,Store_03,Electronics,336,26,671
2025-12-21,Store_03,Clothing,579,20,1800
2025-12-21,Store_03,Grocery,223,6,1585
2025-12-21,Store_03,Home,559,32,1494
2025-12-21,Store_03,Beauty,588,33,939
2025-12-22,Store_01,Electronics,445,32,965
2025-12-22,Store_01,Clothing,393,12,643
2025-12-22,Store_01,Grocery,292,8,871
2025-12-22,Store_01,Home,215,11,1431
2025-12-22,Store_01,Beauty,187,35,976
2025-12-22,Store_02,Electronics,240,36,1780
2025-12-22,Store_02,Clothing,430,46,1009
2025-12-22,Store_02,Grocery,466,12,1140
2025-12-22,Store_02,Home,584,8,778
2025-12-22,Store_02,Beauty,459,8,808
2025-12-22,Store_03,Electronics,451,14,1888
2025-12-22,Store_03,Clothing,163,14,986
2025-12-22,Store_03,Grocery,260,15,1646
2025-12-22,Store_03,Home,231,26,654
2025-12-22,Store_03,Beauty,577,35,1392
2025-12-23,Store_01,Electronics,197,35,1094
2025-12-23,Store_01,Clothing,567,12,541
2025-12-23,Store_01,Grocery,557,11,1101
2025-12-23,Store_01,Home,532,42,809
2025-12-23,Store_01,Beauty,204,46,1384
2025-12-23,Store_02,Electronics,381,33,633
2025-12-23,Store_02,Clothing,506,26,1239
2025-12-23,Store_02,Grocery,274,50,1291
2025-12-23,Store_02,Home,225,28,502
2025-12-23,Store_02,Beauty,175,35,1023
2025-12-23,Store_03,Electronics,516,11,1456
2025-12-23,Store_03,Clothing,184,9,1240
2025-12-23,Store_03,Grocery,215,34,1576
2025-12-23,Store_03,Home,308,30,761
2025-12-23,Store_03,Beauty,563,6,1376
2025-12-24,Store_01,Electronics,552,12,1427
2025-12-24,Store_01,Clothing,381,22,1858
2025-12-24,Store_01,Grocery,441,34,676
2025-12-24,Store_01,Home,307,7,1293
2025-12-24,Store_01,Beauty,264,44,1730
2025-12-24,Store_02,Electronics,521,38,1901
2025-12-24,Store_02,Clothing,353,7,776
2025-12-24,Store_02,Grocery,343,10,1535
2025-12-24,Store_02,Home,534,7,882
2025-12-24,Store_02,Beauty,181,43,1445
2025-12-24,Store_03,Electronics,210,26,674
2025-12-24,Store_03,Clothing,474,6,1657
2025-12-24,Store_03,Grocery,254,45,567
2025-12-24,Store_03,Home,480,8,798
2025-12-24,Store_03,Beauty,486,5,1852
2025-12-25,Store_01,Electronics,506,6,1158
2025-12-25,Store_01,Clothing,484,36,647
2025-12-25,Store_01,Grocery,212,30,1902
2025-12-25,Store_01,Home,215,15,1783
2025-12-25,Store_01,Beauty,536,9,1746
2025-12-25,Store_02,Electronics,168,28,568
2025-12-25,Store_02,Clothing,381,18,774
2025-12-25,Store_02,Grocery,530,21,1195
2025-12-25,Store_02,Home,253,10,820
2025-12-25,Store_02,Beauty,499,19,647
2025-12-25,Store_03,Electronics,438,42,850
2025-12-25,Store_03,Clothing,290,12,1623
2025-12-25,Store_03,Grocery,330,5,1346
2025-12-25,Store_03,Home,353,28,1820
2025-12-25,Store_03,Beauty,404,20,1867
2025-12-26,Store_01,Electronics,575,41,759
2025-12-26,Store_01,Clothing,300,36,1446
2025-12-26,Store_01,Grocery,553,17,1021
2025-12-26,Store_01,Home,465,10,1328
2025-12-26,Store_01,Beauty,259,16,1082
2025-12-26,Store_02,Electronics,424,25,509
2025-12-26,Store_02,Clothing,265,45,1958
2025-12-26,Store_02,Grocery,358,48,1407
2025-12-26,Store_02,Home,172,41,608
2025-12-26,Store_02,Beauty,347,13,1135
2025-12-26,Store_03,Electronics,176,9,1795
2025-12-26,Store_03,Clothing,179,20,995
2025-12-26,Store_03,Grocery,207,19,886
2025-12-26,Store_03,Home,574,38,1306
2025-12-26,Store_03,Beauty,161,35,1058
2025-12-27,Store_01,Electronics,523,23,1309
2025-12-27,Store_01,Clothing,524,22,1746
2025-12-27,Store_01,Grocery,289,8,1338
2025-12-27,Store_01,Home,597,20,1809
2025-12-27,Store_01,Beauty,498,28,1056
2025-12-27,Store_02,Electronics,359,32,1164
2025-12-27,Store_02,Clothing,437,11,564
2025-12-27,Store_02,Grocery,559,14,896
2025-12-27,Store_02,Home,322,28,1686
2025-12-27,Store_02,Beauty,237,21,1152
2025-12-27,Store_03,Electronics,426,16,931
2025-12-27,Store_03,Clothing,412,47,1077
2025-12-27,Store_03,Grocery,559,48,1982
2025-12-27,Store_03,Home,379,31,1650
2025-12-27,Store_03,Beauty,487,35,787
2025-12-28,Store_01,Electronics,262,24,1930
2025-12-28,Store_01,Clothing,349,24,571
2025-12-28,Store_01,Grocery,327,13,919
2025-12-28,Store_01,Home,489,29,577
2025-12-28,Store_01,Beauty,184,44,1312
2025-12-28,Store_02,Electronics,537,23,950
2025-12-28,Store_02,Clothing,229,44,1987
2025-12-28,Store_02,Grocery,332,15,1550
2025-12-28,Store_02,Home,408,29,1933
2025-12-28,Store_02,Beauty,281,36,628
2025-12-28,Store_03,Electronics,541,33,1697
