date,store_id,sku,quantity,total_revenue,total_cost,checkout_time_min,queue_length,customer_id,delay_cost_est
2024-03-28,S5,P168,3,1820.28,1359.12,7.899782124866212,8,C2709,91.01400000000001
2024-01-09,S5,P104,4,1456.36,1163.8,5.8216191688391845,6,C1884,72.818
2024-11-09,S5,P177,1,126.77,104.22,8.173245554595692,6,C2579,6.3385
2024-11-09,S4,P27,4,769.48,619.44,8.131281306878458,5,C1902,38.474000000000004
2024-09-22,S1,P114,4,1113.12,707.96,4.107772261793092,12,C2933,0.0
2024-01-22,S2,P97,1,27.71,18.41,4.5863640494317846,7,C531,0.0
2024-12-04,S4,P155,3,273.36,226.77,9.220442520366568,11,C1821,13.668000000000001
2024-08-28,S1,P156,3,1479.93,1046.82,1.3856650829821715,10,C2407,0.0
2024-08-01,S4,P57,1,639.84,487.1,7.038540140629864,11,C585,31.992000000000004
2024-12-03,S4,P53,1,543.43,353.18,6.1918797127985865,2,C1065,27.171499999999998
2024-01-10,S3,P66,4,2761.12,1989.32,1.9385506654686109,10,C1960,0.0
2024-06-15,S3,P147,4,986.52,646.68,7.846731983852544,12,C2437,49.326
2024-11-11,S1,P33,3,830.04,526.29,8.164664851536111,4,C767,41.502
2024-02-20,S4,P59,4,105.44,75.44,4.85689003363022,0,C224,0.0
2024-11-13,S3,P71,2,625.54,406.8,3.646124438343349,11,C2337,0.0
2024-08-09,S3,P112,4,581.8,387.8,8.831853213641576,4,C802,29.09
2024-03-14,S2,P193,1,313.93,254.24,3.258710441181288,10,C1924,0.0
2024-08-18,S4,P41,4,991.48,764.52,4.699231925559963,12,C2025,0.0
2024-02-26,S5,P41,3,743.61,573.39,9.192764997928773,10,C1328,37.1805
2024-12-10,S1,P1,4,189.08,131.04,1.0650987519464443,7,C610,0.0
2024-08-27,S1,P171,3,981.93,753.42,5.542188495956413,2,C1552,49.0965
2024-09-07,S3,P128,1,338.23,261.53,1.9416382307499205,5,C294,0.0
2024-05-09,S2,P197,2,540.86,343.74,1.5207159489879822,2,C2164,0.0
2024-05-16,S2,P173,3,471.24,383.01,1.1145621676776436,1,C1984,0.0
2024-01-31,S5,P77,2,777.1,511.48,5.5476297585617385,11,C2348,38.855000000000004
2024-11-20,S4,P130,2,804.14,600.06,6.5699029433856335,0,C2304,40.207
2024-11-04,S2,P197,1,270.43,171.87,3.142926287070529,9,C312,0.0
2024-09-05,S4,P142,4,2903.92,1833.88,7.969300672292256,5,C437,145.196
2024-02-09,S1,P152,3,1173.48,736.14,6.6146547721602005,6,C2489,58.67400000000001
2024-03-27,S3,P110,4,1872.48,1398.08,5.314517615612624,9,C1247,93.62400000000001
2024-09-23,S1,P47,4,1152.76,819.24,9.779076700149808,8,C1810,57.638000000000005
2024-03-05,S5,P9,3,1462.44,1099.08,8.383844639130741,13,C1741,73.122
2024-06-23,S4,P188,2,77.12,49.86,2.3566052973879845,5,C128,0.0
2024-03-19,S5,P33,1,276.68,175.43,9.975783055277477,14,C2168,13.834000000000001
2024-04-15,S3,P186,1,457.03,376.26,2.5280003515710976,9,C2025,0.0
2024-07-03,S5,P61,4,301.2,223.6,2.465885958129412,0,C1225,0.0
2024-02-16,S3,P55,3,2127.93,1405.38,2.696152396408438,7,C1512,0.0
2024-04-05,S2,P99,3,159.0,100.65,5.017374140208942,7,C630,7.95
2024-09-03,S5,P152,3,1173.48,736.14,3.2494003147608184,13,C334,0.0
2024-02-27,S4,P200,3,1548.03,1268.19,1.2939853557994174,8,C899,0.0
2024-11-08,S2,P143,1,337.79,233.27,9.33482741986315,11,C517,16.8895
2024-04-25,S4,P60,2,1115.22,749.28,9.135325798952808,1,C1792,55.761
2024-02-21,S2,P37,4,895.36,562.88,8.87590738047541,12,C1049,44.768
2024-07-24,S3,P36,2,904.16,718.02,3.917848369416145,4,C1674,0.0
2024-08-05,S3,P155,3,273.36,226.77,2.8901294324173,12,C2611,0.0
2024-05-06,S1,P54,3,971.37,624.63,7.321597103919485,4,C1064,48.5685
2024-09-05,S1,P94,1,448.28,367.72,5.855318873315658,8,C48,22.414
2024-03-04,S2,P163,4,2603.2,1640.12,7.233380903714978,11,C266,130.16
2024-09-11,S5,P194,2,812.82,566.58,3.3522605371395917,11,C2244,0.0
2024-11-09,S1,P169,3,888.03,612.9300000000001,4.436345231288683,11,C966,0.0
2024-04-19,S1,P22,2,891.5,716.44,8.734289912540312,7,C565,44.575
2024-08-30,S2,P196,3,1197.93,923.1,2.8313491082750524,8,C443,0.0
2024-12-26,S1,P70,2,1133.22,854.12,8.746070557780934,6,C1213,56.661
2024-10-25,S5,P174,4,366.84,290.96,6.884231385081598,0,C2861,18.342
2024-06-13,S1,P169,2,592.02,408.62,7.624040062139797,6,C1368,29.601
2024-07-23,S5,P3,4,2147.24,1624.44,4.077709234455941,12,C377,0.0
2024-01-25,S2,P167,4,1791.92,1231.84,4.900957478666034,9,C712,0.0
2024-07-02,S4,P176,1,624.52,449.43,5.38523062024179,14,C780,31.226
2024-04-23,S2,P34,4,1565.4,1056.84,9.458576697307372,4,C2937,78.27000000000001
2024-01-14,S4,P175,4,1649.64,1296.12,8.12665888296329,11,C2330,82.48200000000001
2024-02-15,S2,P155,3,273.36,226.77,2.5224183293386755,5,C2192,0.0
2024-11-05,S2,P187,4,2240.76,1438.16,5.069573394822367,12,C2630,112.03800000000001
2024-05-04,S2,P111,4,159.68,116.8,4.3433442107942,10,C643,0.0
2024-09-21,S4,P114,1,278.28,176.99,7.787415739494807,14,C908,13.914
2024-02-19,S2,P144,2,283.14,204.36,1.4545431500941617,3,C1071,0.0
2024-04-13,S3,P172,1,684.86,490.22,2.1364780238378875,12,C2532,0.0
2024-01-08,S1,P90,1,478.66,351.03,2.711203652411408,2,C614,0.0
2024-12-12,S5,P150,1,78.39,50.55,4.3787141153417055,11,C2729,0.0
2024-02-21,S3,P43,3,1869.0,1230.15,1.176463050432046,5,C487,0.0
2024-11-08,S4,P200,4,2064.04,1690.92,1.274677757071613,9,C725,0.0
2024-01-22,S4,P184,1,697.8,493.27,8.262301864910839,13,C2113,34.89
2024-08-07,S2,P167,2,895.96,615.92,3.56272333898593,6,C2350,0.0
2024-12-31,S2,P122,4,2412.44,1591.48,1.3747305975937834,4,C2496,0.0
2024-12-13,S4,P26,1,543.95,350.44,6.461719268001301,1,C2543,27.197500000000005
2024-01-03,S2,P143,4,1351.16,933.08,9.755844665408398,3,C2034,67.558
2024-08-18,S5,P44,1,382.92,259.02,9.867673744840712,12,C2933,19.146
2024-12-11,S2,P39,3,1455.66,1030.65,4.418918185452385,11,C1418,0.0
2024-12-06,S2,P163,3,1952.4,1230.09,5.133054890071996,7,C909,97.62
2024-07-14,S2,P55,2,1418.62,936.92,9.605925777167531,13,C2667,70.931
2024-06-07,S4,P51,1,220.29,137.81,2.262723482406141,12,C1454,0.0
2024-07-20,S1,P54,1,323.79,208.21,6.343261428041369,0,C1178,16.189500000000002
2024-01-27,S2,P145,2,728.78,591.98,9.490016809265695,13,C1356,36.439
2024-08-08,S3,P65,4,1455.08,1018.4,3.218118925225048,1,C294,0.0
2024-01-17,S2,P9,3,1462.44,1099.08,2.4785524790970985,4,C932,0.0
2024-12-17,S4,P178,2,437.38,360.66,6.796076285445491,14,C1677,21.869
2024-06-30,S2,P89,1,169.3,132.92,5.606913272221719,5,C2596,8.465000000000002
2024-08-28,S2,P68,1,348.76,219.81,7.511909142954122,8,C1922,17.438
2024-03-18,S4,P137,4,1361.44,895.2,2.108840368254038,13,C2696,0.0
2024-08-31,S1,P153,4,2048.24,1509.16,4.096077785068179,3,C953,0.0
2024-01-02,S2,P20,2,1496.88,972.28,2.837649424510684,8,C1849,0.0
2024-01-28,S2,P163,3,1952.4,1230.09,3.5347310354965336,1,C322,0.0
2024-12-06,S2,P19,2,412.0,289.22,1.757908390223828,11,C2330,0.0
2024-08-14,S5,P24,4,1762.04,1403.2,3.5141041130142536,6,C2432,0.0
2024-04-15,S1,P118,4,229.36,144.84,1.4628225625986315,1,C1082,0.0
2024-02-29,S4,P147,2,493.26,323.34,7.082949021599531,3,C388,24.663
2024-01-20,S5,P116,4,377.96,242.12,4.575903160853379,3,C755,0.0
2024-11-22,S1,P169,1,296.01,204.31,8.817532257624126,1,C1016,14.8005
2024-03-29,S3,P192,2,885.52,601.72,9.257992969759172,0,C32,44.276
2024-10-16,S4,P36,4,1808.32,1436.04,1.1049761133827474,11,C1852,0.0
2024-06-30,S1,P120,4,1241.12,1006.32,7.287756392258007,9,C1523,62.056
2024-06-07,S5,P97,4,110.84,73.64,9.362334103477602,13,C210,5.542000000000001
2024-12-15,S3,P13,2,1489.5,987.14,9.859365174865909,6,C1510,74.47500000000001
2024-04-20,S2,P38,1,35.04,26.19,2.722999945226359,8,C194,0.0
2024-12-26,S5,P174,1,91.71,72.74,1.4057764916656024,12,C23,0.0
2024-05-04,S1,P175,4,1649.64,1296.12,1.4390847440166905,11,C118,0.0
2024-05-16,S4,P82,1,30.31,24.95,7.3148791599835485,9,C109,1.5155
2024-01-05,S3,P74,3,1602.87,1277.5500000000002,7.080303826567398,1,C1015,80.1435
2024-12-04,S2,P139,4,1787.08,1125.56,5.957340194664188,11,C1575,89.354
2024-01-09,S4,P172,2,1369.72,980.44,2.415666945215904,8,C602,0.0
2024-10-26,S5,P2,1,66.15,41.88,9.613371798817017,8,C1412,3.3075000000000006
2024-11-19,S4,P120,1,310.28,251.58,3.653213326085364,0,C645,0.0
2024-07-05,S1,P100,4,665.0,551.36,5.11710405171538,6,C1004,33.25
2024-08-13,S4,P127,4,1272.56,817.44,1.812753984339461,4,C2002,0.0
2024-07-02,S1,P155,3,273.36,226.77,4.125737335550873,4,C2477,0.0
2024-11-29,S5,P67,4,923.36,765.52,2.233088145581388,13,C130,0.0
2024-07-02,S4,P121,3,1301.52,915.6,2.4394132042462715,1,C31,0.0
2024-05-30,S2,P42,4,1532.52,961.8,3.129207153108336,2,C2936,0.0
2024-12-19,S4,P95,3,328.53000000000003,263.22,3.0646230546390973,2,C2007,0.0
2024-04-04,S4,P189,2,508.22,409.22,9.742129955889244,11,C2077,25.411
2024-10-27,S4,P60,2,1115.22,749.28,1.204716341567455,2,C2898,0.0
2024-12-12,S1,P87,4,2746.48,1952.68,9.565381599733085,8,C85,137.324
2024-07-03,S4,P129,3,876.69,574.83,8.778684703402334,3,C1436,43.834500000000006
2024-04-03,S2,P53,2,1086.86,706.36,8.90267795612241,12,C2795,54.342999999999996
2024-12-09,S4,P7,2,708.04,555.78,5.003178257431378,10,C798,35.402
2024-01-19,S3,P95,2,219.02,175.48,1.5165465758772054,10,C2687,0.0
2024-03-14,S1,P25,2,703.44,549.04,2.1993701628029867,14,C1989,0.0
2024-05-07,S5,P8,3,938.61,691.14,8.532532397074778,14,C1404,46.9305
2024-10-15,S4,P40,1,403.7,280.92,3.8739221093933462,1,C2493,0.0
2024-12-02,S1,P7,1,354.02,277.89,7.388686469628946,1,C1268,17.701
2024-10-27,S4,P67,1,230.84,191.38,3.2922654309325887,6,C142,0.0
2024-11-04,S3,P29,4,2528.72,1622.6,5.554955466860025,7,C1778,126.43599999999999
2024-07-12,S4,P183,1,537.29,435.47,5.282639690990359,8,C355,26.8645
2024-05-15,S3,P3,2,1073.62,812.22,9.12941839606345,4,C1264,53.681
2024-06-11,S1,P63,1,623.67,453.99,7.255478374403636,4,C1032,31.1835
2024-02-26,S2,P153,3,1536.1799999999998,1131.87,5.93246638800495,0,C1850,76.809
2024-05-16,S3,P63,2,1247.34,907.98,4.171403211690265,12,C2461,0.0
2024-07-18,S4,P192,4,1771.04,1203.44,6.920155909030981,12,C2982,88.552
2024-01-14,S4,P198,1,162.09,120.41,7.296018732551634,6,C2067,8.1045
2024-11-11,S5,P193,4,1255.72,1016.96,7.673514516609456,6,C1543,62.786
2024-07-21,S5,P15,4,2215.76,1468.84,6.595476913513132,7,C67,110.78800000000001
2024-04-26,S1,P108,4,1023.08,699.64,6.698326371985753,11,C2641,51.154
2024-07-19,S3,P173,2,314.16,255.34,9.92673746564846,9,C471,15.708000000000002
2024-08-12,S1,P67,1,230.84,191.38,9.141660686259108,7,C266,11.542000000000002
2024-05-11,S1,P15,4,2215.76,1468.84,8.475889931558376,6,C1201,110.78800000000001
2024-12-26,S4,P119,1,291.06,183.9,7.0447666139782665,7,C862,14.553
2024-12-24,S3,P68,2,697.52,439.62,6.464881578110546,12,C480,34.876
2024-01-12,S5,P98,1,249.03,179.69,4.400863901842411,4,C805,0.0
2024-02-21,S2,P151,3,371.58,272.31,3.816713339874864,4,C2339,0.0
2024-12-04,S3,P104,4,1456.36,1163.8,8.07898041964666,3,C2655,72.818
2024-06-20,S3,P60,1,557.61,374.64,1.739510807119387,12,C625,0.0
2024-06-06,S1,P135,1,538.31,375.56,5.027765430178569,12,C2766,26.915499999999998
2024-05-22,S2,P163,3,1952.4,1230.09,2.530332391597609,12,C1715,0.0
2024-10-01,S5,P5,3,919.92,757.92,9.085805062688854,1,C399,45.996
2024-05-01,S1,P55,3,2127.93,1405.38,8.601838784938383,14,C967,106.3965
2024-10-18,S1,P175,3,1237.23,972.09,3.0568255229105774,13,C2503,0.0
2024-11-30,S1,P64,3,1435.71,978.3,2.2760366202299185,13,C2297,0.0
2024-10-30,S4,P65,3,1091.31,763.8,7.713141003669151,9,C1289,54.5655
2024-12-13,S4,P30,3,247.62,191.79,3.4315914665606613,2,C2965,0.0
2024-11-30,S1,P84,3,1494.57,1161.9,1.2909969883813657,1,C1846,0.0
2024-04-14,S2,P197,4,1081.72,687.48,6.259634316220152,13,C1290,54.086000000000006
2024-05-12,S4,P197,1,270.43,171.87,8.941581693296602,9,C1281,13.521500000000001
2024-12-10,S5,P139,2,893.54,562.78,6.178032444234233,10,C136,44.677
2024-02-05,S5,P72,4,228.48,178.0,7.900139680510724,4,C941,11.424
2024-06-28,S1,P104,3,1092.27,872.8499999999999,9.007876461829923,9,C2360,54.6135
2024-02-09,S1,P72,3,171.36,133.5,7.456595200990503,12,C1711,8.568000000000001
2024-09-28,S3,P93,1,384.99,263.18,5.6255256740826844,9,C2439,19.2495
2024-06-05,S2,P93,3,1154.97,789.54,2.0199181237564434,11,C2000,0.0
2024-09-17,S4,P122,1,603.11,397.87,2.9449684832310954,11,C1388,0.0
2024-01-20,S1,P64,2,957.14,652.2,6.514702946284434,4,C1063,47.857
2024-09-22,S2,P77,4,1554.2,1022.96,2.774272054746328,11,C2450,0.0
2024-07-25,S4,P147,4,986.52,646.68,4.064712293990413,1,C782,0.0
2024-05-26,S5,P103,4,1957.28,1287.36,4.740443115594479,11,C2580,0.0
2024-07-18,S2,P137,1,340.36,223.8,2.0476194959931004,0,C1634,0.0
2024-09-25,S4,P29,3,1896.54,1216.9499999999998,9.39743297902866,3,C2563,94.827
2024-05-14,S4,P161,3,513.72,424.9500000000001,8.921638056985264,5,C2843,25.686000000000003
2024-09-21,S2,P178,4,874.76,721.32,6.1490244022656,5,C2259,43.738
2024-03-23,S2,P106,1,579.87,453.62,8.918726355839317,7,C859,28.9935
2024-07-09,S1,P32,2,553.0,429.06,4.245148314500323,8,C53,0.0
2024-10-07,S5,P185,2,378.1,251.4,2.0857309935868305,9,C1553,0.0
2024-03-09,S5,P125,3,2144.8500000000004,1453.92,1.4344147200853898,12,C2429,0.0
2024-12-12,S2,P186,4,1828.12,1505.04,7.094197300868768,6,C2747,91.406
2024-01-25,S2,P71,3,938.31,610.2,3.8579796835080047,10,C1199,0.0
2024-02-12,S4,P181,4,2331.8,1606.84,9.007960026177768,4,C1537,116.59000000000002
2024-12-29,S1,P32,3,829.5,643.59,7.869347355031328,10,C363,41.475
2024-09-03,S4,P56,3,1191.93,883.6200000000001,1.2278440891511324,12,C2561,0.0
2024-07-04,S1,P194,4,1625.64,1133.16,6.710728542176937,4,C2447,81.28200000000001
2024-07-09,S4,P28,1,159.95,117.04,9.487322377224658,14,C2824,7.9975
2024-12-08,S2,P36,1,452.08,359.01,7.438631016809857,14,C487,22.604
2024-03-14,S5,P97,1,27.71,18.41,1.771401453921223,14,C1749,0.0
2024-08-05,S3,P172,1,684.86,490.22,3.226254668122596,1,C2438,0.0
2024-01-16,S1,P143,4,1351.16,933.08,3.5157524881746656,4,C574,0.0
2024-08-09,S2,P73,2,221.34,157.28,7.749608229604744,10,C332,11.067
2024-10-10,S2,P176,3,1873.56,1348.29,9.693640787228777,11,C238,93.678
2024-09-25,S3,P87,4,2746.48,1952.68,6.657571924638642,12,C2053,137.324
2024-12-02,S5,P29,3,1896.54,1216.9499999999998,4.610448281311531,14,C2275,0.0
2024-10-04,S1,P82,4,121.24,99.8,1.8353976998513,10,C560,0.0
2024-08-02,S2,P105,4,2553.52,1885.28,6.9136854537122,2,C1026,127.676
2024-06-26,S1,P140,2,941.42,636.82,5.394956345369801,7,C2312,47.071
2024-03-01,S5,P167,4,1791.92,1231.84,6.198154416690183,10,C1877,89.596
2024-11-17,S5,P36,4,1808.32,1436.04,1.6485030811592596,7,C178,0.0
2024-04-25,S3,P199,1,133.27,101.42,8.22697661408241,6,C2380,6.663500000000001
2024-07-28,S5,P23,2,73.9,50.8,1.9051593711514805,13,C1934,0.0
2024-04-29,S2,P150,3,235.17,151.64999999999998,3.7256275121274345,14,C2363,0.0
2024-08-13,S3,P200,2,1032.02,845.46,8.248631164641365,11,C2571,51.601
2024-05-20,S4,P132,3,526.98,395.61,2.939648510080727,7,C1761,0.0
2024-01-02,S1,P36,4,1808.32,1436.04,1.440185216142338,9,C1024,0.0
2024-10-27,S5,P60,3,1672.83,1123.92,2.1004422928921103,3,C1169,0.0
2024-08-24,S2,P175,3,1237.23,972.09,6.1159834212321735,5,C8,61.86150000000001
2024-10-25,S4,P162,2,745.86,486.68,2.8035640896388285,12,C2324,0.0
2024-09-19,S4,P21,3,490.86,376.89,3.799692950916096,8,C863,0.0
2024-12-05,S2,P18,1,495.24,337.73,9.895385333102244,0,C2043,24.762
2024-01-25,S2,P33,2,553.36,350.86,6.860270917687862,12,C1530,27.668000000000003
2024-08-12,S3,P148,3,420.87,269.04,8.431684326005177,2,C2888,21.0435
2024-09-11,S5,P184,4,2791.2,1973.08,7.98220640728406,6,C2403,139.56
2024-07-10,S1,P151,4,495.44,363.08,4.012761414991181,11,C2059,0.0
2024-06-20,S5,P184,4,2791.2,1973.08,2.4019012136417963,11,C1216,0.0
2024-10-26,S1,P128,2,676.46,523.06,7.150370456443863,11,C1478,33.823
2024-11-21,S1,P85,3,189.78,155.46,3.955678412195577,14,C1160,0.0
2024-08-16,S2,P114,4,1113.12,707.96,6.227390052126152,4,C1453,55.656
2024-11-02,S5,P56,1,397.31,294.54,6.676363962187666,1,C514,19.8655
2024-03-08,S2,P39,3,1455.66,1030.65,9.799563759040945,9,C284,72.783
2024-06-09,S5,P52,2,1128.78,884.98,3.587716544021634,12,C458,0.0
2024-09-12,S5,P103,1,489.32,321.84,7.128514892908054,1,C1498,24.466
2024-08-24,S3,P145,2,728.78,591.98,4.558351293510323,0,C1824,0.0
2024-01-30,S5,P108,3,767.3100000000001,524.73,4.384524387968445,2,C1055,0.0
2024-07-16,S4,P4,3,1425.33,1035.81,5.630397657206958,13,C245,71.2665
2024-02-11,S4,P198,4,648.36,481.64,3.975909825097397,1,C859,0.0
2024-06-27,S3,P111,2,79.84,58.4,3.896982452042547,7,C2918,0.0
2024-09-17,S5,P104,4,1456.36,1163.8,6.052777564826688,12,C708,72.818
2024-02-21,S3,P134,2,170.14,136.44,8.30587920157778,6,C706,8.507
2024-11-22,S2,P82,2,60.62,49.9,2.732432275395717,10,C903,0.0
2024-10-16,S3,P132,2,351.32,263.74,2.5130366853037467,4,C607,0.0
2024-02-13,S1,P52,2,1128.78,884.98,2.457026966404618,4,C2479,0.0
2024-06-29,S2,P191,4,850.92,681.88,1.7098677417236523,9,C2673,0.0
2024-03-03,S5,P62,1,205.88,129.55,4.704831013240896,0,C2810,0.0
2024-09-23,S4,P156,4,1973.24,1395.76,6.768356711071263,8,C2528,98.662
2024-12-27,S5,P194,3,1219.23,849.8700000000001,3.988585451014913,1,C1530,0.0
2024-09-16,S4,P168,1,606.76,453.04,6.982129932894377,1,C2023,30.338
2024-02-04,S5,P40,2,807.4,561.84,1.8770386289078476,6,C2169,0.0
2024-12-06,S5,P165,4,2297.12,1577.96,7.581427382675101,11,C842,114.856
2024-01-14,S4,P98,4,996.12,718.76,2.086142174975232,8,C2249,0.0
2024-10-22,S3,P91,2,225.3,173.3,3.5767283213218266,5,C1854,0.0
2024-10-15,S2,P41,2,495.74,382.26,8.056775475396917,8,C2408,24.787000000000003
2024-11-05,S2,P120,1,310.28,251.58,8.553823318983607,12,C1719,15.514
2024-10-11,S3,P179,4,1459.84,1087.48,2.6992968165627755,6,C412,0.0
2024-12-09,S5,P96,2,148.72,112.28,8.965709413049213,0,C1539,7.436
2024-03-13,S3,P122,2,1206.22,795.74,8.146753235290053,10,C1652,60.31100000000001
2024-11-03,S5,P197,1,270.43,171.87,6.5486555317661495,1,C1077,13.521500000000001
2024-04-22,S4,P1,2,94.54,65.52,3.8105180445930618,9,C1145,0.0
2024-06-02,S1,P14,1,19.4,12.71,1.7804060250940277,2,C1485,0.0
2024-11-14,S5,P143,2,675.58,466.54,6.715043231274139,13,C2049,33.779
2024-10-16,S4,P175,4,1649.64,1296.12,3.1903211750218388,11,C375,0.0
2024-08-03,S1,P48,3,1528.86,1023.27,4.199294848647826,2,C1468,0.0
2024-11-16,S4,P116,4,377.96,242.12,7.279590697950794,6,C2337,18.898
2024-07-11,S1,P175,4,1649.64,1296.12,6.409867385744488,7,C122,82.48200000000001
2024-12-17,S3,P31,3,724.77,548.28,8.579871449195156,14,C2301,36.2385
2024-12-13,S2,P11,2,1117.34,832.16,8.141268003372584,4,C1700,55.867
2024-06-13,S3,P10,4,171.12,128.64,4.171052730883802,13,C453,0.0
2024-12-27,S3,P6,3,447.48,297.9,6.432547254560895,5,C180,22.374000000000002
2024-04-26,S3,P107,2,473.74,389.72,4.071253449603235,12,C1857,0.0
2024-01-31,S5,P95,1,109.51,87.74,6.825541610398114,0,C230,5.4755
2024-12-16,S5,P49,1,406.99,275.31,8.275941834784172,13,C1644,20.349500000000003
2024-09-22,S2,P199,2,266.54,202.84,1.3421168507959615,4,C2090,0.0
2024-04-08,S4,P66,3,2070.84,1491.99,3.9017221535198954,13,C1158,0.0
2024-08-27,S4,P149,4,1227.04,856.6,8.496972800023093,3,C530,61.352000000000004
2024-01-12,S4,P35,1,770.57,486.17,6.515051985858335,11,C295,38.52850000000001
2024-05-30,S1,P77,4,1554.2,1022.96,6.170913012860645,6,C2256,77.71000000000001
2024-05-03,S3,P104,1,364.09,290.95,6.291535380734117,6,C2222,18.2045
2024-05-16,S4,P35,3,2311.71,1458.51,2.04546098975021,12,C267,0.0
2024-09-25,S2,P53,3,1630.29,1059.54,5.034651466235435,2,C1287,81.5145
2024-04-06,S3,P12,1,346.66,275.92,8.262865739707873,0,C1466,17.333000000000002
2024-04-05,S1,P28,4,639.8,468.16,7.2893795942133455,7,C2562,31.99
2024-01-09,S1,P93,4,1539.96,1052.72,5.282190765372754,8,C2258,76.998
2024-01-10,S4,P119,1,291.06,183.9,5.420253104877253,14,C2966,14.553
2024-04-06,S2,P177,4,507.08,416.88,4.045041098784466,6,C308,0.0
2024-01-21,S2,P91,4,450.6,346.6,1.1023656834056643,4,C411,0.0
2024-06-03,S1,P85,2,126.52,103.64,8.024652560803279,13,C509,6.3260000000000005
2024-05-22,S4,P25,4,1406.88,1098.08,5.111263930318665,10,C2625,70.34400000000001
2024-01-07,S2,P59,3,79.08,56.58,1.5869666018468735,6,C2377,0.0
2024-01-18,S1,P10,4,171.12,128.64,4.761311829765415,8,C133,0.0
2024-03-23,S3,P166,2,1309.56,905.08,3.6390679420236025,10,C2776,0.0
2024-05-24,S3,P146,1,729.63,493.24,2.5684200071304666,5,C582,0.0
2024-01-25,S1,P151,1,123.86,90.77,9.839407624857742,9,C1809,6.1930000000000005
2024-07-17,S4,P156,3,1479.93,1046.82,5.374520931741149,9,C1276,73.99650000000001
2024-01-28,S2,P18,3,1485.72,1013.19,2.4246578307461397,14,C1038,0.0
2024-09-24,S2,P182,4,469.68,347.68,2.2892045363771576,0,C346,0.0
2024-11-26,S5,P60,3,1672.83,1123.92,4.328993633154562,10,C2249,0.0
2024-06-15,S3,P177,3,380.31,312.66,2.558830245971043,5,C2285,0.0
2024-05-15,S4,P18,4,1980.96,1350.92,2.836719038214625,5,C657,0.0
2024-01-05,S3,P162,2,745.86,486.68,5.247384744704988,8,C1790,37.293
2024-12-31,S4,P72,1,57.12,44.5,5.9973516071500494,6,C106,2.856
2024-06-03,S2,P94,1,448.28,367.72,2.450992165059604,1,C2733,0.0
2024-05-16,S5,P51,3,660.87,413.43,2.314937716143074,12,C1330,0.0
2024-07-26,S3,P175,3,1237.23,972.09,2.331991608002061,3,C2854,0.0
2024-11-24,S4,P29,3,1896.54,1216.9499999999998,7.533061436060185,10,C1312,94.827
2024-01-01,S3,P87,3,2059.86,1464.51,5.844947500754448,4,C2280,102.99300000000001
2024-07-26,S5,P87,1,686.62,488.17,7.618042326354629,3,C1119,34.331
2024-04-17,S5,P55,1,709.31,468.46,7.755514636001814,12,C1726,35.4655
2024-12-25,S3,P177,3,380.31,312.66,4.078371534466179,10,C352,0.0
2024-09-01,S1,P28,3,479.85,351.12,8.20973479746721,1,C1616,23.992500000000003
2024-12-06,S3,P144,2,283.14,204.36,5.022349782079488,3,C1113,14.157
2024-04-11,S2,P88,4,1128.52,821.68,2.2553548573899977,11,C436,0.0
2024-05-09,S1,P89,1,169.3,132.92,8.285404956651153,3,C2977,8.465000000000002
2024-03-02,S3,P121,4,1735.36,1220.8,1.9603960825024924,8,C335,0.0
2024-06-06,S1,P128,3,1014.69,784.5899999999999,7.406355332574398,7,C2418,50.734500000000004
2024-01-15,S4,P88,3,846.39,616.26,4.530263268845912,9,C2087,0.0
2024-01-25,S1,P162,3,1118.79,730.02,8.411049869050807,11,C2434,55.9395
2024-05-23,S3,P164,1,416.32,299.08,5.100258027036501,4,C292,20.816000000000003
2024-04-26,S5,P177,1,126.77,104.22,8.820630099492828,6,C801,6.3385
2024-01-15,S2,P192,3,1328.28,902.58,9.921241850332196,10,C579,66.414
2024-08-26,S3,P124,4,2105.72,1484.6,9.041241154057236,7,C251,105.286
2024-07-07,S1,P91,2,225.3,173.3,8.416154846769848,5,C885,11.265
2024-07-23,S4,P21,3,490.86,376.89,5.705269104242253,9,C850,24.543000000000003
2024-11-11,S5,P172,2,1369.72,980.44,7.591184759630873,7,C2753,68.486
2024-06-26,S2,P144,3,424.71,306.54,6.280704744346052,1,C2810,21.235500000000002
2024-08-08,S2,P71,2,625.54,406.8,5.8090961988179535,1,C946,31.277
2024-10-25,S3,P146,1,729.63,493.24,4.297719409189438,1,C2608,0.0
2024-10-31,S2,P79,3,711.39,526.86,1.175256353154916,4,C1390,0.0
2024-06-19,S1,P55,1,709.31,468.46,1.1348530505075116,2,C420,0.0
2024-03-16,S4,P171,3,981.93,753.42,3.080890274241243,13,C1099,0.0
2024-08-21,S3,P173,3,471.24,383.01,1.012938647184554,0,C1358,0.0
2024-11-23,S4,P122,2,1206.22,795.74,6.918297553450856,10,C2429,60.31100000000001
2024-04-06,S1,P149,3,920.28,642.45,2.462992395185338,12,C684,0.0
2024-10-25,S3,P129,1,292.23,191.61,1.8647787387926995,6,C1382,0.0
2024-09-04,S4,P48,2,1019.24,682.18,9.608957197191804,0,C156,50.962
2024-03-30,S5,P67,1,230.84,191.38,3.4240065211632973,6,C242,0.0
2024-11-18,S2,P41,3,743.61,573.39,6.778998773043591,9,C555,37.1805
